제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,05/30/2016,07:30:00,05/30/2016,08:30:00,FALSE,FALSE,05/30/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
쇠고기두부탕국(소:미국산)
삼곡밥
양념깻잎무침
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*참깨롤빵/딸기잼*버터
그린샐러드*유자레몬D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,05/30/2016,11:30:00,05/30/2016,13:00:00,FALSE,FALSE,05/30/2016,11:30,Nine2Six,,,,,,,"
[한식]
제육두루치기*데친두부(돼지:미국산)
보리밥
들깨미역국
감자전
아삭이고추된장무침
나트륨을줄인포기김치/석박지
901kcal

[일품]
순살등심돈까스*옛날돈까스S
(돼지:국내산)
검정깨밥/크림스프
마카로니콘샐러드
무비트피클
나트륨을줄인포기김치/석박지
1169kcal

[헬스&]
취나물표고버섯현미밥/저염양념장
미역국/주꾸미봄나물무침
단호박병아리콩찜
건새우마늘쫑볶음
계란말이(1/2)
나트륨줄인 포기김치
오렌지
832kcal

[Slunch]
아몬드치킨샌드위치세트(닭:국내산)
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
라디치오믹스샐러드
씨리얼
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,05/30/2016,17:30:00,05/30/2016,19:00:00,FALSE,FALSE,05/30/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
유부주머니어묵전골*와사비장
쌀밥
떡갈비산적조림(돼지:국내산,닭:국내산)
꽈리고추멸치볶음
미나리무생채
나트륨을줄인포기김치
1093kcal

[샐러드도시락]
아몬드치킨샌드위치세트(닭:국내산)

[플러스메뉴]
라디치오믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,05/31/2016,07:30:00,05/31/2016,08:30:00,FALSE,FALSE,05/31/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골우거지국(소:호주산)
삼곡밥
동그랑땡데리야끼조림(돼지:국산,닭:국산)
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*부시맥브레드/딸기잼*버터
그린샐러드*유자레몬D
우유/계란후라이
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,05/31/2016,11:30:00,05/31/2016,13:00:00,FALSE,FALSE,05/31/2016,11:30,Nine2Six,,,,,,,"
[한식]
[철판]매콤닭갈비*떡사리(닭:브라질산)
흑향미밥
시원한도토리묵사발
비엔나컬리플라워볶음
깐마늘마늘쫑무침
나트륨을줄인포기김치/석박지
1173kcal

[일품]
[즉석]팔보채덮밥
두부된장국
게맛살겨자냉채
매실청오이지무침
나트륨을줄인포기김치/석박지
879kcal

[헬스&]









[Slunch]
칠리브리또샐러드세트(소:호주산)
치킨머쉬룸샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
아이순믹스샐러드
스위트콘*키드니빈
흑임자D(오리엔탈+흑임자)/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,05/31/2016,17:30:00,05/31/2016,19:00:00,FALSE,FALSE,05/31/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[제육쌈밥정식]숯불제육볶음
(돼지:수입산,미국산)
쌀밥
칼칼한시골된장찌개
부추깻잎전
모듬쌈(청경채,상추,케일)*쌈장
나트륨을줄인포기김치
1010kcal

[샐러드도시락]
칠리브리또샐러드세트(소:호주산)

[플러스메뉴]
아이순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,06/01/2016,07:30:00,06/01/2016,08:30:00,FALSE,FALSE,06/01/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
제육김치찌개(돼지:미국산)
삼곡밥
아몬드멸치볶음
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*유자레몬D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,06/01/2016,11:30:00,06/01/2016,13:00:00,FALSE,FALSE,06/01/2016,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기심슨탕(소:호주산)
쌀밥
브로콜리계란찜
맛살새송이버섯볶음
숙주미나리참깨나물
나트륨을줄인포기김치/석박지
924kcal

[일품]
돈코츠미소라멘(돼지:수입산)
김가루주먹밥
생선까스*타르타르S
일식치자단무지,초생강
나트륨을줄인포기김치/석박지
1050kcal

[헬스&]
무말랭이버섯밥
무채국
가자미유자소스구이
브로콜리달걀스크램블
참나물겉절이
나트륨줄인포기김치
토마토
807kcal

[Slunch]
베이글치킨레몬샐러드(닭:국내산)
그릭치킨샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
황메밀싹믹스샐러드
잡곡크루통
파인애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,06/01/2016,17:30:00,06/01/2016,19:00:00,FALSE,FALSE,06/01/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[즉석]쫄면*삶은계란
맑은우동국물
참치김밥
납작지짐만두*참나물겉절이
과일요거트샐러드
나트륨을줄인포기김치
878kcal

[샐러드도시락]
베이글치킨레몬샐러드(닭:국내산)

[플러스메뉴]
황메밀싹믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,06/02/2016,07:30:00,06/02/2016,08:30:00,FALSE,FALSE,06/02/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
북어채해장국
삼곡밥
부들어묵고추장볶음
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*초코도넛/딸기잼*버터
그린샐러드*유자레몬D
우유/계란후라이
단호박샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
