제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,04/18/2016,07:30:00,04/18/2016,08:30:00,FALSE,FALSE,04/18/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
꼬맹이만두국
삼곡밥
진미채양배추무침
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*유자레몬D
우유/스크램블에그
단호박샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,04/18/2016,11:30:00,04/18/2016,13:00:00,FALSE,FALSE,04/18/2016,11:30,Nine2Six,,,,,,,"
[한식]
느타리버섯양지탕(소:미국산)
흑향미밥
계란알감자조림
오징어채소무침
청포묵미나리무침
나트륨을줄인포기김치/석박지
1007kcal

[일품]
허브통살치킨까스*양념치킨S(닭:국내산)
검정깨밥/크림스프
감자튀김/펜네콩샐러드
오이피클&할라페뇨
나트륨을줄인포기김치/석박지
1389kcal

[헬스&]
채소듬뿍드라이카레
콩나물국
귀리오곡밥
훈제오리포두부쌈
(오리:국내산,비프엑기스(우육:호주산))
콜라비치자절임/쑥갓두부무침
나트륨을줄인포기김치
방울토마토
814kcal

[Slunch]
아몬드치킨샌드위치세트(닭:국내산)
레인보우튜나샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
비타민믹스샐러드
씨리얼
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,04/18/2016,17:30:00,04/18/2016,19:00:00,FALSE,FALSE,04/18/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[그리스식꼬치구이]수블라끼*요거트S
(닭:국내산)
채소볶음밥
쌀국수국물
매쉬드포테이토
오이피클
나트륨을줄인포기김치
656kcal

[샐러드도시락]
아몬드치킨샌드위치세트(닭:국내산)

[플러스메뉴]
비타민믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,04/19/2016,07:30:00,04/19/2016,08:30:00,FALSE,FALSE,04/19/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골우거지국
삼곡밥
두부양념조림
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*부시맥브레드/딸기잼*버터
그린샐러드*유자레몬D
우유/계란후라이
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,04/19/2016,11:30:00,04/19/2016,13:00:00,FALSE,FALSE,04/19/2016,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기버섯불고기*당면사리(소:호주산)
보리밥
구수한된장찌개
오미산적
브로콜리&콜리플라워*초장
나트륨을줄인포기김치/석박지
1118kcal

[일품]
시원한 김치말이국수
스팸마리김밥*오복채
수라산적구이(돼지:수입산,국산,닭:국산)
고추절임
나트륨을줄인포기김치/석박지
1133kcal

[헬스&]









[Slunch]
칠리브리또샐러드세트(소:호주산)
치킨머쉬룸샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
아이순믹스샐러드
스위트콘*키드니빈
애플소스D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,04/19/2016,17:30:00,04/19/2016,19:00:00,FALSE,FALSE,04/19/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
경성함바그스테이크
(소:호주산,돼지:국내산)
미소시루
후리가게맑은김치볶음밥
잡채말이어묵튀김*허니머스터드
유자소스피클
나트륨을줄인포기김치
1163kcal

[샐러드도시락]
칠리브리또샐러드세트(소:호주산)

[플러스메뉴]
아이순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,04/20/2016,07:30:00,04/20/2016,08:30:00,FALSE,FALSE,04/20/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
수제비아욱된장국
삼곡밥
명엽채볶음
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*참깨롤빵/딸기잼*버터
그린샐러드*유자레몬D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,04/20/2016,11:30:00,04/20/2016,13:00:00,FALSE,FALSE,04/20/2016,11:30,Nine2Six,,,,,,,"
[한식]
매실소스곁들인제육불고기*양배추쌈
(돼지:스페인산)
쌀밥
호박고추장찌개
감자풋고추조림
콩나물들깨무침
나트륨을줄인포기김치/석박지
1033kcal

[일품]
[서가앤쿡]돈육스테이크샐러드
(돼지:스페인산)
무순된장국
통후추야채볶음밥
모듬야채피클
나트륨을줄인포기김치/석박지
1083kcal

[헬스&]
녹차현미밥/미역국
돼지고기더덕구이 참나물무침
(돼지:국내산)
참깨소스연두부
통들깨멸치볶음
오이양파초무침
나트륨줄인포기김치
오렌지
877kcal

[Slunch]
모닝빵샌드위치세트
그릭치킨샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
방울토마토믹스샐러드
믹스견과
오디요거트D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,04/20/2016,17:30:00,04/20/2016,19:00:00,FALSE,FALSE,04/20/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[영국식 고기파이]코티지파이(소:호주산)
계란볶음밥
토마토부루스게타
양송이크림스프
사과코슬로
나트륨을줄인포기김치
1233kcal

[샐러드도시락]
모닝빵샌드위치세트

[플러스메뉴]
방울토마토믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,04/21/2016,07:30:00,04/21/2016,08:30:00,FALSE,FALSE,04/21/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
황태해장국
삼곡밥
마늘쫑무침
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*유자레몬D
우유/계란후라이
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
