제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,08/14/2017,07:30:00,08/14/2017,08:30:00,FALSE,FALSE,08/14/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
북어채해장국
쌀밥
동그랑땡계란지짐
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/쌀밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
단호박샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,08/14/2017,11:30:00,08/14/2017,13:00:00,FALSE,FALSE,08/14/2017,11:30,Nine2Six,,,,,,,"
[한식]
차돌박이순두부찌개
차조밥
새송이계란장조림
감자조림
통깨건파래볶음
나트륨을줄인포기김치/석박지
887kcal

[일품]
오븐에구운치킨까스*양념치킨S 
후리가게밥/브로콜리스프
감자튀김
오이피클&할라피뇨
나트륨을줄인포기김치/석박지
775kcal

[헬스&]
뽕잎오곡밥
순두부국 
씨겨자닭다리살채소구이
토마토연두부카프레제
배추나물
도라지오이무침
사과
772kcal

[Slunch]
햄에그클럽샌드위치
베이글치킨레몬샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
라디치오믹스샐러드
알새우칩
애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,08/14/2017,17:30:00,08/14/2017,19:00:00,FALSE,FALSE,08/14/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
떡볶이돈까스*대파
검정깨밥
팽이버섯된장국
고구마샐러드
야채피클
나트륨을줄인포기김치
1277kcal

[샐러드도시락]
햄에그클럽샌드위치

[플러스메뉴]
라디치오믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,08/15/2017,07:30:00,08/15/2017,08:30:00,FALSE,FALSE,08/15/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]







[일품                       ]





",FALSE,2,중간,보통,
점심메뉴,08/15/2017,11:30:00,08/15/2017,13:00:00,FALSE,FALSE,08/15/2017,11:30,Nine2Six,,,,,,,"
[한식]








[일품]







[헬스&]









[Slunch]




[플러스메뉴]




",FALSE,2,중간,보통,
저녁메뉴,08/15/2017,17:30:00,08/15/2017,19:00:00,FALSE,FALSE,08/15/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]









",FALSE,2,중간,보통,
아침메뉴,08/16/2017,07:30:00,08/16/2017,08:30:00,FALSE,FALSE,08/16/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골우거지국
쌀밥
맛살야채볶음
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/쌀밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,08/16/2017,11:30:00,08/16/2017,13:00:00,FALSE,FALSE,08/16/2017,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기심슨탕
기장밥
메추리알곤약조림
어묵볶음
실곤약무침
나트륨을줄인포기김치/석박지
922kcal

[일품]
유니짜장면*오이고명
짬뽕국/야채볶음밥
후르츠탕수육
단무지&양파*춘장
나트륨을줄인포기김치/석박지
1837kcal

[헬스&]
아욱된장보리밥
무채된장국
아스파라거스제육구이
올방개묵삼색회
느타리버섯들깨나물
나트륨줄인포기김치
포도
774kcal

[Slunch]
햄치즈파니니샌드위치
아보카도콥샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
황메밀싹믹스샐러드
잡곡크루통
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,08/16/2017,17:30:00,08/16/2017,19:00:00,FALSE,FALSE,08/16/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[즉석]오리주물럭
쌀밥
콩나물국
순두부숙회 ( 순두부+양념장)
새콤달콤무절임
나트륨을줄인포기김치
1598kcal

[샐러드도시락]
햄치즈파니니샌드위치

[플러스메뉴]
황메밀싹믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,08/17/2017,07:30:00,08/17/2017,08:30:00,FALSE,FALSE,08/17/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
유부김치찌개
쌀밥
멸치아몬드볶음
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/쌀밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
