제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,07/17/2017,07:30:00,07/17/2017,08:30:00,FALSE,FALSE,07/17/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
유부김치국
삼곡밥
떡갈비야채조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
고구마샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,07/17/2017,11:30:00,07/17/2017,13:00:00,FALSE,FALSE,07/17/2017,11:30,Nine2Six,,,,,,,"
[한식]
[스팸정식]스팸구이*계란후라이*김치볶음
수수밥
일식미소두부된장국
어묵야채볶음
통깨건파래볶음
나트륨을줄인포기김치/석박지
1521kcal

[일품]
피자소스돈까스
검정깨밥/크림스프
감자튀김
오이피클&할라피뇨
나트륨을줄인포기김치/석박지
1198kcal

[헬스&]
자박장 흑미산채비빔밥
영양듬뿍삼색전 
오징어초무침
멸치모둠콩조림
애호박나물
오렌지
나트륨줄인 포기김치
1009kcal

[Slunch]
햄에그클럽샌드위치
베이글치킨레몬샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
아이순믹스샐러드
알새우칩
애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/17/2017,17:30:00,07/17/2017,19:00:00,FALSE,FALSE,07/17/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[모듬생선구이]
삼치,가자미구이
쌀밥
시골된장찌개
비엔나볶음*케찹
콩나물무침
나트륨을줄인포기김치
1087kcal

[샐러드도시락]
햄에그클럽샌드위치

[플러스메뉴]
아이순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,07/18/2017,07:30:00,07/18/2017,08:30:00,FALSE,FALSE,07/18/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
얼큰오징어무찌개
삼곡밥
맛살야채볶음
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*블루베리와플/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,07/18/2017,11:30:00,07/18/2017,13:00:00,FALSE,FALSE,07/18/2017,11:30,Nine2Six,,,,,,,"
[한식]
[철판] 매콤오삼불고기
보리밥
북어채해장국
두부구이*양념장
모듬쌈[상추,깻잎,청경채]*쌈장
나트륨을줄인포기김치/석박지
728kcal

[일품]
차돌박이짬뽕
계란볶음밥
후르츠탕수육
단무지&양파*춘장
나트륨을줄인포기김치/석박지
1353kcal

[헬스&]









[Slunch]
BLT샌드위치
아스파라거스닭가슴살샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
파프리카믹스샐러드
견과류
망고요거트D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/18/2017,17:30:00,07/18/2017,19:00:00,FALSE,FALSE,07/18/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
오븐스파게티
포테이토마리게리타피자
만다린샐러드
무비트피클

나트륨을줄인포기김치
1899kcal

[샐러드도시락]
BLT샌드위치

[플러스메뉴]
파프리카믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,07/19/2017,07:30:00,07/19/2017,08:30:00,FALSE,FALSE,07/19/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
시금치된장국
삼곡밥
꽁치무조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,07/19/2017,11:30:00,07/19/2017,13:00:00,FALSE,FALSE,07/19/2017,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기파채불고기
흑향미밥
맑은콩나물국
고추장전
우엉조림
나트륨을줄인포기김치/석박지
941kcal

[일품]
가츠동[일식돈까스덮밥]
미소시루
연두부토마토샐러드
일식치자단무지,초생강
나트륨을줄인포기김치/석박지
1056kcal

[헬스&]
햇구기자밥/맑은콩나물국
샐러리돼지고기볶음
해초곤약비빔밥
오징어실채땅콩볶음
아삭이고추가지된장나물
참외
나트륨줄인 포기김치
964kcal

[Slunch]
햄치즈파니니샌드위치
아보카도콥샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
비타민믹스샐러드
잡곡크루통
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/19/2017,17:30:00,07/19/2017,19:00:00,FALSE,FALSE,07/19/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
비프카레라이스*야채고로케
유부된장국
새콤쫄면야채무침
콘샐러드

나트륨을줄인포기김치
916kcal

[샐러드도시락]
햄치즈파니니샌드위치

[플러스메뉴]
비타민믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,07/20/2017,07:30:00,07/20/2017,08:30:00,FALSE,FALSE,07/20/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골우거지국
삼곡밥
볼어묵풋고추조림
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
