제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,04/24/2017,07:30:00,04/24/2017,08:30:00,FALSE,FALSE,04/24/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
콩나물국
쌀밥
동그랑땡계란지짐
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
고구마샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,04/24/2017,11:30:00,04/24/2017,13:00:00,FALSE,FALSE,04/24/2017,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기순두부찌개
느타리버섯취나물영양밥
참치김치볶음
파래김
들기름양념장
나트륨을줄인포기김치/석박지
675kcal

[일품]
마늘칩치킨까스*양념치킨소스
검정깨밥/크림스프
줄무늬감자튀김*케찹
오이피클*할라피뇨
나트륨을줄인포기김치/석박지
1050kcal

[헬스&]
취나물표고버섯현미밥/양념장
순두부국
주꾸미봄나물무침
단호박병아리콩찜
건새우마늘쫑볶음
계란말이/오렌지
나트륨줄인 포기김치
938kcal

[Slunch]
햄에그클럽샌드위치
베리very delicious샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
파프리카믹스샐러드
알새우칩
파인애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,04/24/2017,17:30:00,04/24/2017,19:00:00,FALSE,FALSE,04/24/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[즉석]냄비닭칼국수
쌀밥
메밀전병*부추겉절이
양파장아찌

나트륨을줄인포기김치
1056kcal

[샐러드도시락]
햄에그클럽샌드위치

[플러스메뉴]
무순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,04/25/2017,07:30:00,04/25/2017,08:30:00,FALSE,FALSE,04/25/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
삼색수제비국
쌀밥
무말랭이무침
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*블루베리파이/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,04/25/2017,11:30:00,04/25/2017,13:00:00,FALSE,FALSE,04/25/2017,11:30,Nine2Six,,,,,,,"
[한식]
김치돈육짜글이찌개
쌀밥
스팸구이*김가루
메추리알조림
참나물오리엔탈무침
나트륨을줄인포기김치/석박지
912kcal

[일품]
나가사끼짬뽕
치킨가라아게
오렌지*방울토마토
단무지&락교
나트륨을줄인포기김치/석박지
1464kcal

[헬스&]









[Slunch]
BLT샌드위치 
아보카도콥샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
라디치오믹스샐러드
잡곡크루통
망고요거트D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,04/25/2017,17:30:00,04/25/2017,19:00:00,FALSE,FALSE,04/25/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
돌솥제육비빕밥
유부된장국
연두부*양념장
무짠지채무침

나트륨을줄인포기김치
917kcal

[샐러드도시락]
BLT샌드위치 

[플러스메뉴]
파프리카믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,04/26/2017,07:30:00,04/26/2017,08:30:00,FALSE,FALSE,04/26/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
김치콩나물국
쌀밥
네모두부산적
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,04/26/2017,11:30:00,04/26/2017,13:00:00,FALSE,FALSE,04/26/2017,11:30,Nine2Six,,,,,,,"
[한식]
설렁탕&소면사리
보리밥
충무식오징어무침
통깨검정콩조림
미역줄기볶음
나트륨을줄인포기김치/석박지
778kcal

[일품]
파채등심돈까스*옛날돈까스소스
쌀밥/스트라이프
과일샐러드
버섯피클
나트륨을줄인포기김치/석박지
1527kcal

[헬스&]
채소듬뿍드라이카레
귀리오곡밥
볶은현미닭가슴살구이샐러드
오리엔탈드레싱
콜라비치자절임
쑥갓두부무침/방토
나트륨줄인포기김치
895kcal

[Slunch]
햄치즈파니니샌드위치
베이글치킨레몬샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
아이순믹스샐러드
스위트콘*키드니빈
사우전아일랜드D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,04/26/2017,17:30:00,04/26/2017,19:00:00,FALSE,FALSE,04/26/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
콩비지찌개
쌀밥
[철판]삼치구이*양파채*레몬
마늘쫑장아찌
쑥갓겉절이
나트륨을줄인포기김치
783kcal

[샐러드도시락]
햄치즈파니니샌드위치

[플러스메뉴]
아이순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,04/27/2017,07:30:00,04/27/2017,08:30:00,FALSE,FALSE,04/27/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
쇠고기무국
쌀밥
콩깨콩조림
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
