제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,09/26/2016,07:30:00,09/26/2016,08:30:00,FALSE,FALSE,09/26/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
쇠고기두부탕국(소:미국산,대두:수입산)
쌀밥
맛살야채볶음(명태:미국산,오징어:페루산)
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
단호박샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/26/2016,11:30:00,09/26/2016,13:00:00,FALSE,FALSE,09/26/2016,11:30,Nine2Six,,,,,,,"
[한식]
얼큰한육개장(소:미국산,육우(국내산))
보리밥
동그랑땡구이*적양파부추겉절이
(돼지:국내산,닭:국내산)
알감자조림
무말랭이무침
나트륨을줄인포기김치/석박지
842kcal

[일품]
허브순살치킨까스*양념치킨(닭:국내산)
검정깨밥/크림스프
웨지감자튀김/추억의사라다빵
오이피클&할라피뇨
나트륨을줄인포기김치/석박지
1375kcal

[헬스&]
밤적두현미영양밥
통감자돼지안심조림(돼지:국내산)
두부숙주무침(대두:수입산)
미역레몬무침
느타리버섯실파회
방울토마토
나트륨을줄인포기김치
770kcal

[Slunch]
아몬드치킨샌드위치(닭:국내산)
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
적근대믹스샐러드
콘후레이크
요거트오디D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/26/2016,17:30:00,09/26/2016,19:00:00,FALSE,FALSE,09/26/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[즉석]로제소스뇨끼파스타(돼지:미국산)
미소시루(대두:수입산)
마늘빵
요거트토마토
모듬야채피클
나트륨을줄인포기김치
797kcal

[샐러드도시락]
아몬드치킨샌드위치(닭:국내산)

[플러스메뉴]
적근대믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/27/2016,07:30:00,09/27/2016,08:30:00,FALSE,FALSE,09/27/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
두부김치찌개(대두:수입산)
쌀밥
연근조림
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*미니와플/딸기잼*버터
그린샐러드*요거트D
우유/계란후라이
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/27/2016,11:30:00,09/27/2016,13:00:00,FALSE,FALSE,09/27/2016,11:30,Nine2Six,,,,,,,"
[한식]
[철판]삼겹살통마늘구이*파무침
(돼지:국내산,독일산)
쌀밥
호박감자된장국
버섯잡채
모듬채소겉절이
나트륨을줄인포기김치/석박지
1269kcal

[일품]
돈육김치덮밥*계란말이(돼지:국내산)
미역국
부들어묵볶음
감자샐러드
나트륨을줄인포기김치/석박지
1162kcal

[헬스&]









[Slunch]
팟타이누들샐러드(닭:국내산)
치킨머쉬룸샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
무순믹스샐러드
믹스견과
두유렌치D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/27/2016,17:30:00,09/27/2016,19:00:00,FALSE,FALSE,09/27/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
닭칼국수(닭:국내산)
쌀밥
손만두찜
고추절임무침
수정과
나트륨을줄인포기김치
1215kcal

[샐러드도시락]
팟타이누들샐러드(닭:국내산)

[플러스메뉴]
무순믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/28/2016,07:30:00,09/28/2016,08:30:00,FALSE,FALSE,09/28/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
어묵무국
쌀밥
무말랭이
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
햄구이(돼지:국내산,닭:국내산)

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/28/2016,11:30:00,09/28/2016,13:00:00,FALSE,FALSE,09/28/2016,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기오징어섞어찌개*우동사리
(오징어:국내산,돼지:국내산,대두:수입산)
차조밥
돈육불고기(돼지:국내산)
게맛살채소볶음(명태:미국산,오징어:페루산)
조미김구이
나트륨을줄인포기김치/석박지
1152kcal

[일품]
불고기생야채비빔밥(소:호주산)
두부된장국(대두:수입산)
떡볶이*김말이범벅
오복채무침
나트륨을줄인포기김치/석박지
1425kcal

[헬스&]
우엉표고버섯현미밥
나트륨 줄인 수삼양념장
낙지시금치홍초샐러드(낙지:베트남산)
파슬리두부치자전(대두:수입산)
들깨무나물
씨앗애호박나물/사과
나트륨을줄인포기김치
691kcal

[Slunch]
크랜베리치킨샐러드(닭:국내산)
그릭치킨샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
아이순믹스샐러드
잡곡크루통
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/28/2016,17:30:00,09/28/2016,19:00:00,FALSE,FALSE,09/28/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[뚝배기]뼈다귀해장국
(돼지:캐나다산,국내산,소:호주산)
쌀밥
계란장조림
미역줄기볶음
오이무침
나트륨을줄인포기김치
1223kcal

[샐러드도시락]
크랜베리치킨샐러드(닭:국내산)

[플러스메뉴]
아이순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/29/2016,07:30:00,09/29/2016,08:30:00,FALSE,FALSE,09/29/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
얼큰콩나물국
쌀밥
후랑크소시지볶음(닭:국내산,돼지:국내산)
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*키위D
우유/계란후라이
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
