제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,11/30/2015,07:30:00,11/30/2015,08:30:00,FALSE,FALSE,11/30/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
꼬맹이만두국
삼곡밥
양념깻잎무침
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*참깨롤빵/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,11/30/2015,11:30:00,11/30/2015,13:00:00,FALSE,FALSE,11/30/2015,11:30,Nine2Six,,,,,,,"
[한식]
불고기참나물냉채                                                       (소:호주산)
기장밥
콩비지찌개
감자전
건파래볶음
나트륨을줄인포기김치/석박지
1059kcal

[일품]
크림스파이시파스타*마늘빵
후리가케볶음밥*양송이스프
고르곤졸라피자*꿀
야채피클
나트륨을줄인포기김치/석박지
1032kcal

[헬스&]
녹두오곡밥
미역국
한돈맥적구이*참나물(돼지:국내산)
우엉잡채
애호박나물
배
나트륨을줄인포기김치
812kcal

[Slunch]
토마토닭가슴살카프라제세트(닭:국내산)
레인보우치킨샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
삼색파프리카믹스샐러드
씨리얼
케어플러스파인애플두유마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,11/30/2015,17:30:00,11/30/2015,19:00:00,FALSE,FALSE,11/30/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[즉석]매콤잡채덮밥                                                                        (돼지:미국산)
미소시루
핫도그*케찹
감자사과씨겨자샐러드
짜사이무침
나트륨을줄인포기김치
1409kcal

[샐러드도시락]
토마토닭가슴살카프라제세트(닭:국내산)

[플러스메뉴]
삼색파프리카믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,12/01/2015,07:30:00,12/01/2015,08:30:00,FALSE,FALSE,12/01/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
시원한북어채국
삼곡밥
알감자조림
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*미니크로와상/딸기잼*버터
그린샐러드*요거트D
우유/계란후라이
단호박샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,12/01/2015,11:30:00,12/01/2015,13:00:00,FALSE,FALSE,12/01/2015,11:30,Nine2Six,,,,,,,"
[한식]
[뚝배기]부대찌개*라면사리
차조밥
모듬숙회*초장
어묵채볶음(갈치:수입산)
미니새송이미나리무침
나트륨을줄인포기김치/석박지
1059kcal

[일품]
장조림버터비빔밥덮밥                                                    (돼지:국내산)
어묵탕(갈치:수입산)
야채크로켓*케찹
오복채무침
나트륨을줄인포기김치/석박지
908kcal

[헬스&]









[Slunch]
호밀치아바타샌드위치세트
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
루꼴라믹스샐러드
견과류
애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,12/01/2015,17:30:00,12/01/2015,19:00:00,FALSE,FALSE,12/01/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
육개장                                                                                 (소:국내산(육우))
쌀밥
맛살계란말이
명엽채흑임자볶음
오이양파무침
나트륨을줄인포기김치
879kcal

[샐러드도시락]
호밀치아바타샌드위치세트

[플러스메뉴]
루꼴라믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,12/02/2015,07:30:00,12/02/2015,08:30:00,FALSE,FALSE,12/02/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
감자미역국
삼곡밥
진미채야채무침
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*초코도넛/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,12/02/2015,11:30:00,12/02/2015,13:00:00,FALSE,FALSE,12/02/2015,11:30,Nine2Six,,,,,,,"
[한식]
철판치즈닭갈비*고구마사리                                                                (닭:브라질산)
쌀밥
궁중된장찌개(소:미국산)
두부계란지짐*달래양념장
들깨소스야채무침
나트륨을줄인포기김치/석박지
1370kcal

[일품]
돈까스*더운야채                                                           (돼지:국내산)
맑은우동국물
통감자버터구이
귤
나트륨을줄인포기김치/석박지
1040kcal

[헬스&]
현미시래기밥오므라이스
(된장소스)
무채국
해산물샐러드
브로콜리두부소스무침
포도
나트륨을줄인포기김치
745kcal

[Slunch]
닭가슴살스프링롤세트(닭:국내산)
그릭치킨샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
라디치오믹스샐러드
스위트콘*키드니빈
케어플러스흑임자두유D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,12/02/2015,17:30:00,12/02/2015,19:00:00,FALSE,FALSE,12/02/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
사골떡만두국                                                                                   (소:호주산)
쌀밥
충무식오징어무침
단호박전
상추겉절이
나트륨을줄인포기김치
969kcal

[샐러드도시락]
닭가슴살스프링롤세트(닭:국내산)

[플러스메뉴]
라디치오믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,12/03/2015,07:30:00,12/03/2015,08:30:00,FALSE,FALSE,12/03/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
쇠고기두부탕국(소:호주산)
삼곡밥
무말랭이무침
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*요거트D
우유/계란후라이
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
