제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,06/08/2015,07:30:00,06/08/2015,08:30:00,FALSE,FALSE,06/08/2015,07:30,Nine2Six,,,,,,,"
[한식]
닭장떡국(닭:국내산)
삼곡밥
두부양념조림
포기김치
611kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*오리엔탈D
우유
스크램블에그
감자튀김

[플러스메뉴]
누룽지/김구이
",FALSE,2,중간,보통,
점심메뉴,06/08/2015,11:30:00,06/08/2015,13:00:00,FALSE,FALSE,06/08/2015,11:30,Nine2Six,,,,,,,"
[한식]
숯불제육간장불고기*파무침
(돼지:수입산)
기장밥
콩비지김치찌개
(돼지:국내산)
잡채말이어묵땅콩강정(갈치:수입산)
브로컬리&컬리플라워*초장
포기김치/석박지
993kcal

[일품]
[HOT]불닭마요덮밥
(닭:미국산)
무채어묵국(갈치:수입산)
고르곤졸라피자*꿀S
오복채무침
포기김치/석박지
1018kcal

[헬스&]
[여름나기대비 '미네랄' 보충식단]
꽁보리열무비빔밥*비빔청국장
콩비지김치찌개(돼지:국내산)
매실소스떡갈비구이
(돼지:국내산/닭:국내산)
파래김구이/아이스홍시
포기김치/석박지
760kcal

[Slunch]
칠리크랩곡물샌드위치세트
닭가슴살샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
씨리얼
복숭아D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,06/08/2015,17:30:00,06/08/2015,19:00:00,FALSE,FALSE,06/08/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
뚝배기불고기전골*만두사리
(소:호주산)
쌀밥
비엔나야채케찹볶음
탕평채
아삭이고추된장무침
알타리김치
991kcal

[샐러드도시락]
큐브참치샐러드

[플러스메뉴]
그린샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,06/09/2015,07:30:00,06/09/2015,08:30:00,FALSE,FALSE,06/09/2015,07:30,Nine2Six,,,,,,,"
[한식]
참치김치찌개
삼곡밥
볼어묵풋고추볶음(갈치:수입산)
포기김치
625kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품]
곡물식빵*초코도넛/딸기잼*버터
그린샐러드*오리엔탈D
우유
계란후라이
씨리얼

[플러스메뉴]
누룽지/계란후라이
",FALSE,2,중간,보통,
점심메뉴,06/09/2015,11:30:00,06/09/2015,13:00:00,FALSE,FALSE,06/09/2015,11:30,Nine2Six,,,,,,,"
[한식]
철판치즈닭갈비*고구마사리
(닭:브라질산)
녹두밥
맑은콩나물국
참나물오이유자무침
통깨건파래볶음
포기김치/석박지
1002kcal

[일품]
전주비빔밥*약고추장
(소:호주산)
오이미역냉국
연두부새싹흑임자샐러드
미니찹쌀씨앗호떡
포기김치/석박지
1003kcal

[헬스&]








[Slunch]
구운자몽&오렌지샐러드세트
케이준치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
스위트콘,빈스
요거트D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,06/09/2015,17:30:00,06/09/2015,19:00:00,FALSE,FALSE,06/09/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
시원한 냉모밀
캘리포니아롤/쌀밥
새우튀김&감자고로케*타르타르S
단호박팥샐러드
일식치자단무지,초생강
포기김치
1011kcal

[샐러드도시락]
단호박샐러드

[플러스메뉴]
그린샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,06/10/2015,07:30:00,06/10/2015,08:30:00,FALSE,FALSE,06/10/2015,07:30,Nine2Six,,,,,,,"
[한식]
쇠고기두부탕국(소:호주산)
삼곡밥
무말랭이양념무침
포기김치
620kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품]
토스트식빵*참깨롤빵/딸기잼*버터
그린샐러드*오리엔탈D
우유
스크램블에그
햄구이

[플러스메뉴]
누룽지/김구이
",FALSE,2,중간,보통,
점심메뉴,06/10/2015,11:30:00,06/10/2015,13:00:00,FALSE,FALSE,06/10/2015,11:30,Nine2Six,,,,,,,"
[한식]
고추장삼겹살구이*파무침
(돼지:칠레산)
보리밥
얼갈이된장국
궁중떡볶음
모듬쌈채소&포두부*쌈장
포기김치/석박지
982kcal

[일품]
육쌈냉면[숯불양념고기+물냉면]
(돼지:수입산)
쌀밥
고기만두찜
매실청오이지무침
포기김치/석박지
1009kcal

[헬스&]
[네이처데이]
곤드레밥*들기름양념장
시원한 도토리김치묵사발
연근표고버섯오미자청탕수
콩나물들깨무침/매실청오이지무침
포기김치/석박지
724kcal

[Slunch]
닭가슴살월남쌈세트(닭:국내산)
큐브참치샐러드
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
견과류
파인애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,06/10/2015,17:30:00,06/10/2015,19:00:00,FALSE,FALSE,06/10/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
철판김치볶음밥*계란후라이
맑은우동국물
수제칠리핫도그
건과일요거트샐러드
적채무비트피클
포기김치
1019kcal

[샐러드도시락]
케이준치킨텐더샐러드(닭:국내산)

[플러스메뉴]
그린샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,06/11/2015,07:30:00,06/11/2015,08:30:00,FALSE,FALSE,06/11/2015,07:30,Nine2Six,,,,,,,"
[한식]
들깨미역국
삼곡밥
시금치나물
포기김치
619kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품]
곡물식빵*모닝빵/딸기잼*버터
그린샐러드*오리엔탈D
우유
계란후라이
단호박샐러드

[플러스메뉴]
누룽지/계란후라이
",FALSE,2,중간,보통,
