제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,10/03/2016,07:30:00,10/03/2016,08:30:00,FALSE,FALSE,10/03/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]







[일품                       ]





",FALSE,2,중간,보통,
점심메뉴,10/03/2016,11:30:00,10/03/2016,13:00:00,FALSE,FALSE,10/03/2016,11:30,Nine2Six,,,,,,,"
[한식]








[일품]







[헬스&]









[Slunch]




[플러스메뉴]




",FALSE,2,중간,보통,
저녁메뉴,10/03/2016,17:30:00,10/03/2016,19:00:00,FALSE,FALSE,10/03/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]









",FALSE,2,중간,보통,
아침메뉴,10/04/2016,07:30:00,10/04/2016,08:30:00,FALSE,FALSE,10/04/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
어묵무국
쌀밥
마늘쫑양념무침
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*미니와플/딸기잼*버터
그린샐러드*유자레몬D
우유/계란후라이
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,10/04/2016,11:30:00,10/04/2016,13:00:00,FALSE,FALSE,10/04/2016,11:30,Nine2Six,,,,,,,"
[한식]
한방양지탕*당면사리(소:미국산)
흑향미밥
김치볶음*데친두부(대두:수입산)
감자전
검은깨명엽채볶음
잘익은열무김치/석박지
941kcal

[일품]
[즉석]채소듬뿍짜장덮밥*계란후라이
(돼지:국내산)
얼큰짬뽕국(오징어:칠레산)
비빔만두
단무지*양파*춘장
잘익은열무김치/석박지
1311kcal

[헬스&]









[Slunch]
칠리브리또샐러드세트(소:호주산)
치킨머쉬룸샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
라디치오믹스샐러드
믹스견과
두유렌치D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,10/04/2016,17:30:00,10/04/2016,19:00:00,FALSE,FALSE,10/04/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
파채등심돈까스*일식's(돼지:국내산)                      
검정깨밥/크림스프
사과잼샌드위치
감자튀김*케찹
오이피클
나트륨을줄인포기김치
1174kcal

[샐러드도시락]
칠리브리또샐러드세트(소:호주산)

[플러스메뉴]
라디치오믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,10/05/2016,07:30:00,10/05/2016,08:30:00,FALSE,FALSE,10/05/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
콩가루배추국(대두:미국산)
쌀밥
꽁치양념무조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*유자레몬D
우유/스크램블에그
햄구이(돼지:국내산,닭:국내산)

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,10/05/2016,11:30:00,10/05/2016,13:00:00,FALSE,FALSE,10/05/2016,11:30,Nine2Six,,,,,,,"
[한식]
차돌박이순두부찌개
(소:미국산,대두:수입산)
차조밥
떡갈비데리야끼조림
(돼지:수입산,국산,소:호주산)
삼색묵*양념장
다시마*브로콜리*초장
나트륨을줄인포기김치/석박지
1029kcal

[일품]
가츠동[일본식돈까스덮밥](돼지:국내산)
미니메밀소바 
고구마맛탕
일식치자단무지&락교
나트륨을줄인포기김치/석박지
1225kcal

[헬스&]
아욱된장보리밥/맑은순두부국(대두:수입산)
아스파라거스제육구이 
(돼지:미국산)
올방개묵삼색회
느타리버섯들깨나물
오징어도라지생채(오징어:칠레산)
바나나
나트륨을줄인포기김치
995kcal

[Slunch]
베이글치킨레몬샐러드(닭:국내산)
그릭치킨샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
아이순믹스샐러드
잡곡크루통
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,10/05/2016,17:30:00,10/05/2016,19:00:00,FALSE,FALSE,10/05/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
뚝배기쇠고기된장찌개
(소:미국산,대두:수입산)
쌀밥
브로콜리계란말이
새송이야채볶음
쑥갓생두부무침(대두:수입산)
나트륨을줄인포기김치
979kcal

[샐러드도시락]
베이글치킨레몬샐러드(닭:국내산)

[플러스메뉴]
아이순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,10/06/2016,07:30:00,10/06/2016,08:30:00,FALSE,FALSE,10/06/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
호박고추장찌개(대두:수입산)
쌀밥
동그랑땡데리야끼조림(돼지:국산,닭:국산)
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*유자레몬D
우유/계란후라이
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
