제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,01/16/2017,07:30:00,01/16/2017,08:30:00,FALSE,FALSE,01/16/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
쇠고기두부탕국
삼곡밥
돼지고기메추리알장조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
고구마샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,01/16/2017,11:30:00,01/16/2017,13:00:00,FALSE,FALSE,01/16/2017,11:30,Nine2Six,,,,,,,"
[한식]
곤드레밥&반반불고기*들깨양념장
미역국
두부버섯구이
매실청오이지무침

나트륨을줄인포기김치/석박지
1284kcal

[일품]
갈릭진저소스훈제오리아욱볶음밥
미소시루
감자야채고로켓*케찹
아쌈밀크티
나트륨을줄인포기김치/석박지
1109kcal

[헬스&]
단호박오곡영양밥/미소시루
연근돈사태찜
매생이계란말이
유채겉절이
통들깨멸치볶음
나트륨줄인포기김치
토마토
826kcal

[Slunch]
햄에그클럽샌드위치
오렌지치킨텐더샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
적겨자잎믹스샐러드
알새우칩
애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,01/16/2017,17:30:00,01/16/2017,19:00:00,FALSE,FALSE,01/16/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
뚝배기뒷고기냉이된장찌개 
쌀밥
동태전*애호박전*양파간장
미역줄기양파볶음
가지파프리카볶음
나트륨을줄인포기김치
1070kcal

[샐러드도시락]
오렌지치킨텐더샐러드

[플러스메뉴]
적겨자잎믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,01/17/2017,07:30:00,01/17/2017,08:30:00,FALSE,FALSE,01/17/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골우거지국
삼곡밥
오징어실채볶음
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*미니와플/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,01/17/2017,11:30:00,01/17/2017,13:00:00,FALSE,FALSE,01/17/2017,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기돈육김치찌개*김가루
기장밥
감자채당근볶음
볼어묵고추장조림
풋고추된장무침
나트륨을줄인포기김치/석박지
853kcal

[일품]
[즉석]차돌박이짬뽕
계란볶음밥
후르츠탕수육
단무지*양파&춘장 
나트륨을줄인포기김치/석박지
1085kcal

[헬스&]









[Slunch]
BLT샌드위치
치킨머쉬룸샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
라디치오믹스샐러드
콘후레이크
라즈베리요거트드레싱/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,01/17/2017,17:30:00,01/17/2017,19:00:00,FALSE,FALSE,01/17/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
치킨까스&양념치킨소스
검정깨밥
팽이버섯두부된장국
미니스파게티
오이피클&할라피뇨
나트륨을줄인포기김치
1269kcal

[샐러드도시락]
치킨머쉬룸샐러드

[플러스메뉴]
라디치오믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,01/18/2017,07:30:00,01/18/2017,08:30:00,FALSE,FALSE,01/18/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
두부김치찌개
삼곡밥
아몬드멸치볶음
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,01/18/2017,11:30:00,01/18/2017,13:00:00,FALSE,FALSE,01/18/2017,11:30,Nine2Six,,,,,,,"
[한식]
설렁탕*소면사리
흑향미밥
충무식오징어무침
데친두부*김치볶음
부추양파겉절이
나트륨을줄인포기김치/석박지
862kcal

[일품]
[즉석]닭가슴살찹스테이크
파프리카볶음밥/유부된장국
멕시칸샐러드
야채피클
나트륨을줄인포기김치/석박지
1275kcal

[헬스&]
쇠고기한입배추쌈/유부된장국
아주까리나물현미밥&들깨간장
부추애호박전
단호박전
건새우마늘쫑볶음
셀러리장아찌/귤
나트륨 줄인 포기김치
966kcal

[Slunch]
햄치즈파니니샌드위치
그릭치킨샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
봄동달래믹스샐러드
잡곡크루통
유자레몬D/오리엔탈+유자D
",FALSE,2,중간,보통,
저녁메뉴,01/18/2017,17:30:00,01/18/2017,19:00:00,FALSE,FALSE,01/18/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[스팸정식]스팸구이*스크램블에그
*김치볶음
쌀밥
배추된장국
어묵야채볶음
통깨건파래볶음
나트륨을줄인포기김치
1094kcal

[샐러드도시락]
그릭치킨샐러드

[플러스메뉴]
봄동달래믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,01/19/2017,07:30:00,01/19/2017,08:30:00,FALSE,FALSE,01/19/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
북어채해장국
삼곡밥
양념깻잎무침
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
