제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,10/19/2015,07:30:00,10/19/2015,08:30:00,FALSE,FALSE,10/19/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골우거지국(소:호주산,뉴질랜드산)
삼곡밥
견과류멸치볶음
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*부시맥브레드/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,10/19/2015,11:30:00,10/19/2015,13:00:00,FALSE,FALSE,10/19/2015,11:30,Nine2Six,,,,,,,"
[한식]
사골떡만두국
(소:호주산)
기장밥
오징어미나리무침
한식잡채
검정콩조림
나트륨을줄인포기김치/석박지
1070kcal

[일품]
스팸김치계란덮밥*김가루
맑은우동국물
야채크로켓*케찹
마카로니샐러드
나트륨을줄인포기김치/석박지
1296kcal

[헬스&]
아욱된장보리밥
콩나물국
아스파라거스제육구이(돼지:미국산)
올방개묵삼색회
느타리버섯들깨나물
귤
나트륨을줄인포기김치
774kcal

[Slunch]
아보카도콥샐러드세트(닭:국내산)
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
사과믹스샐러드
견과류
케어플러스파인애플두유마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,10/19/2015,17:30:00,10/19/2015,19:00:00,FALSE,FALSE,10/19/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
돈코츠미소라멘
(돼지:미국산)
땡초참치주먹밥
타코야끼
단호박팥찜
일식치자단무지*초생강
나트륨을줄인포기김치
1192kcal

[샐러드도시락]
아보카도콥샐러드세트(닭:국내산)

[플러스메뉴]
사과믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,10/20/2015,07:30:00,10/20/2015,08:30:00,FALSE,FALSE,10/20/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
호박고추장찌개
삼곡밥
후랑크야채볶음
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*미니크로와상/딸기잼*버터
그린샐러드*요거트D
우유/계란후라이
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,10/20/2015,11:30:00,10/20/2015,13:00:00,FALSE,FALSE,10/20/2015,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기매콤닭볶음탕*단호박치즈사리
(닭:국내산)
쌀밥
콩가루배추국
두부지짐*양념장
무쌈야채말이*땅콩S
나트륨을줄인포기김치/석박지
923kcal

[일품]
[즉석]얼큰한짬뽕
짜장볶음밥
복분자탕수육(돼지:국내산)
바나나*방울토마토
나트륨을줄인포기김치/석박지
1117kcal

[헬스&]









[Slunch]
칠리크랩샌드위치세트
레인보우튜나샐러드
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
무순믹스샐러드
씨리얼
사우전D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,10/20/2015,17:30:00,10/20/2015,19:00:00,FALSE,FALSE,10/20/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
뚝배기강된장찌개
보리밥
계란어묵조림(갈치:수입산)
김치전
삼색나물
나트륨을줄인포기김치
992kcal

[샐러드도시락]
칠리크랩샌드위치세트

[플러스메뉴]
무순믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,10/21/2015,07:30:00,10/21/2015,08:30:00,FALSE,FALSE,10/21/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
시금치국
삼곡밥
꽁치양념무조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*초코도넛/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,10/21/2015,11:30:00,10/21/2015,13:00:00,FALSE,FALSE,10/21/2015,11:30,Nine2Six,,,,,,,"
[한식]
숯불제육불고기*파무침
(돼지:수입산)
수수밥
얼큰순두부찌개
호박맛살볶음
들깨무나물
나트륨을줄인포기김치/석박지
1037kcal

[일품]
[냉장고를부탁해]연복풍덮밥
유부된장국
양념치킨(닭:수입산,국내산)
단무지유자청무침
나트륨을줄인포기김치/석박지
1103kcal

[헬스&]
뽕잎오곡밥
무다시마국
씨겨자닭다리살채소구이(닭:브라질산)
토마토연두부카프레제
도라지오이무침
사과
배추나물
608kcal

[Slunch]
귀리사과샐러드세트
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
적겨자잎믹스샐러드
스위트콘*키드니빈
두유렌치D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,10/21/2015,17:30:00,10/21/2015,19:00:00,FALSE,FALSE,10/21/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[철판]닭갈비볶음밥*계란후라이
(닭:브라질산)
맑은우동국물
오징어링튀김*타르타르S
실곤약야채무침
브로콜리땅콩샐러드
나트륨을줄인포기김치
1159kcal

[샐러드도시락]
귀리사과샐러드세트

[플러스메뉴]
적겨자잎믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,10/22/2015,07:30:00,10/22/2015,08:30:00,FALSE,FALSE,10/22/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
시원한북어채국
삼곡밥
양념깻잎무침
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*모닝빵/딸기잼*버터
그린샐러드*요거트D
우유/계란후라이
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
