제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,07/24/2017,07:30:00,07/24/2017,08:30:00,FALSE,FALSE,07/24/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
북어채콩나물국
삼곡밥
무말랭이무침
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
단호박샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,07/24/2017,11:30:00,07/24/2017,13:00:00,FALSE,FALSE,07/24/2017,11:30,Nine2Six,,,,,,,"
[한식]
얼큰닭개장*당면
흑향미밥
비엔나양파볶음*케찹
우묵무침
깐마늘마늘쫑무침
나트륨을줄인포기김치/석박지
924kcal

[일품]
반반카레
맑은우동국물
잡채고로켓*양배추
스틱단무지
나트륨을줄인포기김치/석박지
1494kcal

[헬스&]
귀리오곡밥/맑은우동국물
더덕돈불고기
파래새우전
콩나물무침
새송이브로콜리볶음
오렌지
나트륨줄인포기김치
871kcal

[Slunch]
햄에그클럽샌드위치
오렌지치킨텐더샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
라디치오믹스샐러드
콘후레이크(초코첵스)
애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/24/2017,17:30:00,07/24/2017,19:00:00,FALSE,FALSE,07/24/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
통살치킨까스 * 양념치킨소스
검정깨밥
과일꼬지요거트퐁듀
무비트피클

나트륨을줄인포기김치
869kcal

[샐러드도시락]
햄에그클럽샌드위치

[플러스메뉴]
라디치오믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,07/25/2017,07:30:00,07/25/2017,08:30:00,FALSE,FALSE,07/25/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
감자미역국
삼곡밥
동그랑땡계란지짐
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*부시맥브레드/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,07/25/2017,11:30:00,07/25/2017,13:00:00,FALSE,FALSE,07/25/2017,11:30,Nine2Six,,,,,,,"
[한식]
[뚝배기]참치김치찌개
차조밥
새송이계란조림
풋고추어묵볶음
통깨건파래볶음
나트륨을줄인포기김치/석박지
986kcal

[일품]
토마토스파게티
베이컨포테이토피자
웰치스
오이피클*할리피뇨
나트륨을줄인포기김치/석박지
952kcal

[헬스&]









[Slunch]
BLT샌드위치
쇠고기브리또세트
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
아이순믹스샐러드
믹스견과
블루베리요거트D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/25/2017,17:30:00,07/25/2017,19:00:00,FALSE,FALSE,07/25/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
함박찹스테이크*감자샐러드
쌀밥
시원한미니메밀면
멕시칸샐러드
야채피클
나트륨을줄인포기김치
1456kcal

[샐러드도시락]
BLT샌드위치

[플러스메뉴]
아이순믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,07/26/2017,07:30:00,07/26/2017,08:30:00,FALSE,FALSE,07/26/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
두부김치찌개
삼곡밥
명엽채무침
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,07/26/2017,11:30:00,07/26/2017,13:00:00,FALSE,FALSE,07/26/2017,11:30,Nine2Six,,,,,,,"
[한식]
사골부대찌개*라면사리
쌀밥
새우완자전
통깨콩조림
아삭이고추된장무침
나트륨을줄인포기김치/석박지
899kcal

[일품]
냉모밀
후리가게밥
일식돈까스*일식소스
치자단무지*락교
나트륨을줄인포기김치/석박지
1003kcal

[헬스&]
수수함박스테이크
100%현미밥/무채된장국
잡곡크루통샐러드 
스파이시오리엔탈드레싱
그릴드채소스틱
병아리콩단호박찜(1/2)
무비트피클
1159kcal

[Slunch]
햄치즈파니니샌드위치
아보카도쉬림프샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
황메밀싹믹스샐러드
잡곡크루통
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/26/2017,17:30:00,07/26/2017,19:00:00,FALSE,FALSE,07/26/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
오징어제육볶음덮밥
어묵무국
납작지짐만두*부추겉절이
마카로니샐러드
비락식혜
나트륨을줄인포기김치
980kcal

[샐러드도시락]
햄치즈파니니샌드위치

[플러스메뉴]
황메밀싹믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,07/27/2017,07:30:00,07/27/2017,08:30:00,FALSE,FALSE,07/27/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
호박고추장찌개
삼곡밥
미니돈까스*케찹
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,07/27/2017,11:30:00,07/27/2017,13:00:00,FALSE,FALSE,07/27/2017,11:30,Nine2Six,,,,,,,"
[한식]
제육버섯고추장볶음*파무침
기장밥
뚝배기된장찌개
멸치꽈리고추조림
숙주미나리참깨나물
배추겉절이김치/석박지
938kcal

[일품]
로즈마리닭다리구이
*더운야채*통감자구이

계란볶음밥/크림스프
건과일샐러드
야채피클
배추겉절이김치/석박지
868kcal

[헬스&]









[Slunch]
햄에그클럽샌드위치
모닝빵샌드위치세트
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
비타민아이순믹스샐러드
믹스견과
흑임자D(오리엔탈+흑임자)/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/27/2017,17:30:00,07/27/2017,19:00:00,FALSE,FALSE,07/27/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
새우튀김우동
유부초밥
고구마범벅
방울토마토콘샐러드
단무지무침
나트륨을줄인포기김치
1403kcal

[샐러드도시락]
햄에그클럽샌드위치

[플러스메뉴]
비타민믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,07/28/2017,07:30:00,07/28/2017,08:30:00,FALSE,FALSE,07/28/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
김치콩나물국
삼곡밥
연근조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*초코도넛/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,07/28/2017,11:30:00,07/28/2017,13:00:00,FALSE,FALSE,07/28/2017,11:30,Nine2Six,,,,,,,"
[한식]
[뚝배기]차돌순두부찌개
보리밥
데리야끼조랑떡갈비조림
맛살야채볶음
매실청오이지무침
나트륨을줄인포기김치/석박지
875kcal

[일품]
스팸마요덮밥
유부된장국
감자고로켓
실곤약야채무침
나트륨을줄인포기김치/석박지
1127kcal

[헬스&]
뽕잎오곡밥
유부된장국
씨겨자닭다리살채소구이
토마토연두부카프레제
배추나물
도라지오이무침
사과
709kcal

[Slunch]
BLT샌드위치
get health샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
파프리카믹스샐러드
스위트콘*키드니빈
유자레몬D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/28/2017,17:30:00,07/28/2017,19:00:00,FALSE,FALSE,07/28/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
참치김치볶음덮밥
팽이버섯된장국
브로콜리꽃맛살샐러드
아이스홍시

나트륨을줄인포기김치
729kcal

[샐러드도시락]
BLT샌드위치

[플러스메뉴]
파프리카믹스샐러드*모듬콩*오리엔탈D
",FALSE,2,중간,보통,
