제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,10/17/2016,07:30:00,10/17/2016,08:30:00,FALSE,FALSE,10/17/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골무국*당면사리
쌀밥
부들어묵고추장볶음
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*부시맥브레드/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
단호박샐러드

",FALSE,2,중간,보통,
점심메뉴,10/17/2016,11:30:00,10/17/2016,13:00:00,FALSE,FALSE,10/17/2016,11:30,Nine2Six,,,,,,,"
[한식]
얼큰한육개장(소:미국산,육우(국내산))
차조밥
동그랑땡구이*부추겉절이
(돼지:국산,닭:국산)
알감자조림
무말랭이무침
나트륨을줄인포기김치/석박지
300

[일품]
불고기필라프*계란후라이
(소:호주산)
팽이장국
칠리김말이고구마튀김강정
마제드왕(닭:국산,돼지:국산,수입산)
나트륨을줄인포기김치/석박지
330

[헬스&]
귀리오곡밥
팽이장국
맥적참나물무침(돼지:국내산)
두부채소구이(대두:수입산)
우엉잡채
애호박나물/귤
나트륨을줄인포기김치
75

[Slunch]
자몽샐러리콥샐러드(닭:국내산)
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
적근대믹스샐러드
콘후레이크
라즈베리요거트D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,10/17/2016,17:30:00,10/17/2016,19:00:00,FALSE,FALSE,10/17/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
모듬까스
(닭:국산,인도네시아산,돼지:국산)
맑은우동국물
검은깨밥
방울토마토콘샐러드
오이피클
나트륨을줄인포기김치
120

[샐러드도시락]
자몽샐러리콥샐러드(닭:국내산)

[플러스메뉴]
적근대믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,10/18/2016,07:30:00,10/18/2016,08:30:00,FALSE,FALSE,10/18/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
장터국
쌀밥
양념깻잎무침
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*미니와플/딸기잼*버터
그린샐러드*키위D
우유/계란후라이
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,10/18/2016,11:30:00,10/18/2016,13:00:00,FALSE,FALSE,10/18/2016,11:30,Nine2Six,,,,,,,"
[한식]
차돌박이순두부찌개
(소:미국산,대두:수입산)
기장밥
브로콜리계란말이
삼색묵*양념장
숙주미나리무침
잘익은열무김치/석박지
300

[일품]
돈코츠미소라멘(돼지:수입산)
후리가케주먹밥
생선까스*타르타르S
일식단무지*초생강
잘익은열무김치/석박지
330

[헬스&]









[Slunch]
칠리브리또샐러드(소:호주산)
치킨머쉬룸샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
파프리카믹스샐러드
믹스견과
두유렌치D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,10/18/2016,17:30:00,10/18/2016,19:00:00,FALSE,FALSE,10/18/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
뚝배기떡볶이*깻잎채
참치김밥1/2
납작만두튀김
순대찜
단무지
나트륨을줄인포기김치
110

[샐러드도시락]
칠리브리또샐러드(소:호주산)

[플러스메뉴]
파프리카믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,10/19/2016,07:30:00,10/19/2016,08:30:00,FALSE,FALSE,10/19/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
북어채콩나물국
쌀밥
후랑크케찹볶음(닭:국산,돼지:국산)
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*블루베리파이/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
햄구이(돼지:국내산,닭:국내산)

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,10/19/2016,11:30:00,10/19/2016,13:00:00,FALSE,FALSE,10/19/2016,11:30,Nine2Six,,,,,,,"
[한식]
매콤뚝배기불고기*당면사리(소:호주산)
흑향미밥
게맛살야채볶음
(명태:미국산,오징어:페루산)
녹두빈대떡
파래김구이*양념장
나트륨을줄인포기김치/석박지
280

[일품]
남산식왕돈까스*더블S(돼지:국내산)
검정깨밥
모닝빵사과쨈샌드위치
스프라이트캔
나트륨을줄인포기김치/석박지
280

[헬스&]
귀리울금밥
얼갈이된장국
시래기고등어찜(고등어:국내산)
브로콜리스크램블에그
쇠고기피망볶음(소:호주산)
씨앗애호박나물/토마토
나트륨을줄인포기김치
70

[Slunch]
베이글치킨레몬샐러드(닭:국내산)
그릭치킨샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
컬리플라워(+적채)믹스샐러드
잡곡크루통
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,10/19/2016,17:30:00,10/19/2016,19:00:00,FALSE,FALSE,10/19/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
두부우삼겹짜글이찌개
(소:미국산,대두:수입산)
쌀밥
계란후라이*조미김가루
시래기볶음
초코브라우니
나트륨을줄인포기김치
100

[샐러드도시락]
베이글치킨레몬샐러드(닭:국내산)

[플러스메뉴]
컬리플라워믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,10/20/2016,07:30:00,10/20/2016,08:30:00,FALSE,FALSE,10/20/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
두부김치찌개(대두:수입산)
쌀밥
검은깨명엽채볶음
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*키위D
우유/계란후라이
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
