제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,02/29/2016,07:30:00,02/29/2016,08:30:00,FALSE,FALSE,02/29/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
수제비아욱된장국
삼곡밥
멸치간장볶음
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*부시맥브레드/딸기잼*버터
그린샐러드*유자레몬D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,02/29/2016,11:30:00,02/29/2016,13:00:00,FALSE,FALSE,02/29/2016,11:30,Nine2Six,,,,,,,"
[한식]
영양닭개장*당면
(닭:국내산,소:국내산(육우))
흑향미밥
고기완자조림(돼지고기:수입산,국산,
비프엑기스(소:호주산))
두부구이*양념장
통깨건파래볶음
나트륨을줄인포기김치/석박지
1026kcal

[일품]
고추참치마요라이스
유부된장국
숙주샐러드치킨
(닭:수입산,치킨농축액(닭:국내산))
콘샐러드
나트륨을줄인포기김치/석박지
1414kcal

[헬스&]
단호박오곡영양밥
무채다시마국
연근사태찜(돼지:국내산)
매생이계란말이
유채겉절이
나트륨줄인포기김치
토마토
848kcal

[Slunch]
그린빈치킨샐러드(닭:국내산)
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
적겨자잎믹스샐러드
씨리얼(후르츠링)
망고요거트D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,02/29/2016,17:30:00,02/29/2016,19:00:00,FALSE,FALSE,02/29/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[남대문시장표]갈치무조림(갈치:남아공산)
쌀밥
달큰한호박된장국
야채계란찜
참나물겉절이
나트륨을줄인포기김치
777kcal

[샐러드도시락]
그린빈치킨샐러드(닭:국내산)

[플러스메뉴]
적겨자잎믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,03/01/2016,07:30:00,03/01/2016,08:30:00,FALSE,FALSE,03/01/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]







[일품                       ]





",FALSE,2,중간,보통,
점심메뉴,03/01/2016,11:30:00,03/01/2016,13:00:00,FALSE,FALSE,03/01/2016,11:30,Nine2Six,,,,,,,"
[한식]








[일품]







[헬스&]









[Slunch]




[플러스메뉴]




",FALSE,2,중간,보통,
저녁메뉴,03/01/2016,17:30:00,03/01/2016,19:00:00,FALSE,FALSE,03/01/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]









",FALSE,2,중간,보통,
아침메뉴,03/02/2016,07:30:00,03/02/2016,08:30:00,FALSE,FALSE,03/02/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
경상도식쇠고기무국(소:호주산)
삼곡밥
우엉조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*유자레몬D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,03/02/2016,11:30:00,03/02/2016,13:00:00,FALSE,FALSE,03/02/2016,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기냉이우삼겹된장찌개(소:미국산)
기장밥
계란어묵장조림
후랑크야채볶음
콩나물무침
나트륨을줄인포기김치/석박지
1309kcal

[일품]
김치가츠동[김치돈까스덮밥]
(돼지:국내산)
팽이버섯된장국
타코야끼
오이피클&할라피뇨
나트륨을줄인포기김치/석박지
1645kcal

[헬스&]
모듬쌈밥 
무채국
통견과닭가슴살볶음 (닭:국내산)
구운두부영양부추무침
숙주나물
나트륨줄인포기김치
토마토
909kcal

[Slunch]
베이글치킨레몬샐러드(닭:국내산)
그릭치킨샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
레디쉬믹스샐러드
잡곡크루통
케어플러스흑임자두유마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,03/02/2016,17:30:00,03/02/2016,19:00:00,FALSE,FALSE,03/02/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
스팸계란볶음밥
맑은우동국물
볼로네제라자냐(소:호주산)
브로콜리콩샐러드
무비트피클
나트륨을줄인포기김치
1664kcal

[샐러드도시락]
베이글치킨레몬샐러드(닭:국내산)

[플러스메뉴]
레디쉬믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,03/03/2016,07:30:00,03/03/2016,08:30:00,FALSE,FALSE,03/03/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
콩가루배추국
삼곡밥
두부조림
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*유자레몬D
우유/계란후라이
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
