제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,05/08/2017,07:30:00,05/08/2017,08:30:00,FALSE,FALSE,05/08/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
북어채해장국
쌀밥
부들어묵볶음
김구이
열무김치


[일품                       ]





[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,05/08/2017,11:30:00,05/08/2017,13:00:00,FALSE,FALSE,05/08/2017,11:30,Nine2Six,,,,,,,"
[한식]
느타리버섯한방양지탕*당면사리
쌀밥
섭산적데리야끼구이
건파래볶음
오이지무침
배추겉절이김치/석박지
785kcal

[일품]
베이컨김치볶음밥*스크램블에그,김가루
유부된장국
잡채말이어묵튀김*허니S
무비트피클
배추겉절이김치/석박지
1440kcal

[헬스&]










[Slunch]




[플러스메뉴]
볶음고추장
파프리카믹스샐러드
콘후레이크(초코첵스)
파이애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,05/08/2017,17:30:00,05/08/2017,19:00:00,FALSE,FALSE,05/08/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
제육김치볶음
쌀밥
근대된장국
고추장멸치볶음
조미김구이
배추겉절이김치
595kcal


[플러스메뉴]
적겨자잎믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,05/09/2017,07:30:00,05/09/2017,08:30:00,FALSE,FALSE,05/09/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]







[일품                       ]





",FALSE,2,중간,보통,
점심메뉴,05/09/2017,11:30:00,05/09/2017,13:00:00,FALSE,FALSE,05/09/2017,11:30,Nine2Six,,,,,,,"
[한식]








[일품]







[헬스&]










[Slunch]




[플러스메뉴]




",FALSE,2,중간,보통,
저녁메뉴,05/09/2017,17:30:00,05/09/2017,19:00:00,FALSE,FALSE,05/09/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]









",FALSE,2,중간,보통,
아침메뉴,05/10/2017,07:30:00,05/10/2017,08:30:00,FALSE,FALSE,05/10/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
돼지고기감자찌개
쌀밥
두부양념조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,05/10/2017,11:30:00,05/10/2017,13:00:00,FALSE,FALSE,05/10/2017,11:30,Nine2Six,,,,,,,"
[한식]
사골떡만두국
흑향미밥
감자전*고추장전
진미채야채무침
브로콜리*오이&초장
나트륨을줄인포기김치/석박지
1232kcal

[일품]
토마토스파게티
포테이토피자
스프라이트
오이피클*할리피뇨
나트륨을줄인포기김치/석박지
1297kcal

[헬스&]
취나물표고버섯현미밥
무채된장국
주꾸미봄나물무침
단호박병아리콩찜
건새우마늘쫑볶음
계란말이
나트륨줄인 포기김치
오렌지
886kcal

[Slunch]
햄치즈파니니샌드위치
get health 샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
베이비채소믹스샐러드
잡곡크루통
유자레몬D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,05/10/2017,17:30:00,05/10/2017,19:00:00,FALSE,FALSE,05/10/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[스팸정식]스팸구이*스크램블에그*김치볶음
쌀밥
배추된장국
맛살굴소스볶음
매실청오이지무침
나트륨을줄인포기김치
1206kcal

[샐러드도시락]
햄치즈파니니샌드위치

[플러스메뉴]
베이비채소믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,05/11/2017,07:30:00,05/11/2017,08:30:00,FALSE,FALSE,05/11/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골우거지국
쌀밥
깻잎양념무침
연두부
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
