제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,08/03/2015,07:30:00,08/03/2015,08:30:00,FALSE,FALSE,08/03/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
호박된장찌개
삼곡밥
맛살피망볶음
포기김치
835kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품                       (20명)]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*애플D
우유
스크램블에그
씨리얼

[플러스메뉴]
누룽지/김구이
",FALSE,2,중간,보통,
점심메뉴,08/03/2015,11:30:00,08/03/2015,13:00:00,FALSE,FALSE,08/03/2015,11:30,Nine2Six,,,,,,,"
[한식]
사골떡만국
(소:호주산)
쌀밥
청양풍고기완자조림*참나물                   (돼지:국내산)                 
감자전
깐마늘마늘쫑무침
포기김치/석박지
994kcal

[일품]
깐풍기마요덮밥                                (닭:국내산)
맑은우동국물
피자토스트
아이스홍시
포기김치/석박지
1021kcal

[헬스&]
[질환예방-면연력높이는슈퍼푸드]
병아리콩밥
팽이버섯무채국
돼지고기단호박조림*참나물                 (돼지:미국산)
도라지사과무침/감자전
포기김치/석박지
748kcal

[Slunch]
모듬콩모짜렐라샐러드세트
큐브참치샐러드
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
씨리얼
오렌지D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,08/03/2015,17:30:00,08/03/2015,19:00:00,FALSE,FALSE,08/03/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
뚝배기버섯불고기*당면사리                      (소:호주산)
쌀밥
아욱국
삼색밀전병*겨자소스
청경채나물
포기김치
990kcal

[샐러드도시락]
케이준치킨텐더샐러드(닭:국내산)

[플러스메뉴]
그린샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,08/04/2015,07:30:00,08/04/2015,08:30:00,FALSE,FALSE,08/04/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
쇠고기두부탕국(소:호주산)
삼곡밥
감자고추장조림
포기김치
849kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품                       (20명)]
토스트식빵*참깨롤빵/딸기잼*버터
그린샐러드*애플D
우유
계란후라이
감자튀김

[플러스메뉴]
누룽지/계란후라이
",FALSE,2,중간,보통,
점심메뉴,08/04/2015,11:30:00,08/04/2015,13:00:00,FALSE,FALSE,08/04/2015,11:30,Nine2Six,,,,,,,"
[한식]
제육깻잎볶음*파무침
(돼지:수입산)
차조밥
미역국
볼어묵간장조림(갈치:수입산)
콩나물삼색채
포기김치/석박지
983kcal

[일품]
로제스파게티
*화이트소시지구이
후리가케볶음밥/스프라이트
버터갈릭감자튀김
오이피클&할라페뇨
포기김치/석박지
1028kcal

[헬스&]








[Slunch]
닭가슴살스프링롤세트(닭:국내산)
케이준치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
견과류
파인애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,08/04/2015,17:30:00,08/04/2015,19:00:00,FALSE,FALSE,08/04/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[슈퍼푸드]렌틸콩강황카레라이스
유부된장국
쫄면야채무침*계란1/2
오징어볼*타르타르's
일식치자단무지
포기김치
1002kcal

[샐러드도시락]
단호박샐러드

[플러스메뉴]
그린샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,08/05/2015,07:30:00,08/05/2015,08:30:00,FALSE,FALSE,08/05/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
얼큰오징어무찌개
삼곡밥
동그랑땡*케찹
포기김치
850kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품                       (20명)]
곡물식빵*미니와플/딸기잼*버터
그린샐러드*애플D
우유
스크램블에그
햄구이

[플러스메뉴]
누룽지/김구이
",FALSE,2,중간,보통,
점심메뉴,08/05/2015,11:30:00,08/05/2015,13:00:00,FALSE,FALSE,08/05/2015,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기백가네우삼겹된장찌개                           (소:미국산)
보리밥
비엔나브로콜리볶음
한식잡채
치커리오이겉절이
포기김치/석박지
997kcal

[일품]
베이컨김치볶음밥*계란후라이        
꼬치어묵탕(갈치:중국산)
흑임자고구마맛탕
단무지부추무침
포기김치/석박지
1014kcal

[헬스&]
[네이처데이]
취나물밥*토마토들깨양념장
구수한시골된장찌개
모듬버섯파프리카탕수
치커리오이겉절이/파래김구이
포기김치/석박지
711kcal

[Slunch]
토마토두부카프레제세트
단호박샐러드
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
크루통
키위D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,08/05/2015,17:30:00,08/05/2015,19:00:00,FALSE,FALSE,08/05/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
冷메밀소바
멸치김가루주먹밥
옥수수크로켓*케찹
매실청오이지무침
수박
열무김치
1005kcal

[샐러드도시락]
닭가슴살샐러드(닭:국내산)

[플러스메뉴]
그린샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,08/06/2015,07:30:00,08/06/2015,08:30:00,FALSE,FALSE,08/06/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
삼색수제비국
삼곡밥
무말랭이무침
포기김치
866kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품                       (20명)]
토스트식빵*부시맥브레드/딸기잼*버터
그린샐러드*애플D
우유
계란후라이
씨리얼 

[플러스메뉴]
누룽지/계란후라이
",FALSE,2,중간,보통,
점심메뉴,08/06/2015,11:30:00,08/06/2015,13:00:00,FALSE,FALSE,08/06/2015,11:30,Nine2Six,,,,,,,"
[한식]
철판치즈닭갈비*고구마사리                     (닭:브라질산)
수수밥
시금치국
두부지짐*양념장
미역레몬초무침
포기김치/석박지
1003kcal

[일품]
망향식비빔국수
웰빙건강볶음밥
삼색만두찜
씨앗호떡
포기김치/석박지
1008kcal

[헬스&]








[Slunch]
그릴드베지터블샌드위치세트
케이준치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
스위트콘,빈스
유자레몬D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,08/06/2015,17:30:00,08/06/2015,19:00:00,FALSE,FALSE,08/06/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
뚝배기돼지갈비김치찜                              (돼지:국내산,미국산)
쌀밥
맑은콩나물국
호박파프리카볶음
견과류콩조림
포기김치
998kcal

[샐러드도시락]
큐브참치샐러드

[플러스메뉴]
그린샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,08/07/2015,07:30:00,08/07/2015,08:30:00,FALSE,FALSE,08/07/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
참치김치찌개
삼곡밥
부들어묵볶음
포기김치
828kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품                       (20명)]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*애플D
우유
스크램블에그
고구마샐러드

[플러스메뉴]
누룽지/김구이
",FALSE,2,중간,보통,
점심메뉴,08/07/2015,11:30:00,08/07/2015,13:00:00,FALSE,FALSE,08/07/2015,11:30,Nine2Six,,,,,,,"
[한식]
우거지육개장
(소:호주산,국내산(육우))
쌀밥
옛날소시지전*케찹
도토리묵야채무침
명엽채볶음
포기김치/석박지
1000kcal

[일품]
순살등심돈까스*옛날돈까스S
(돼지:국내산)
검정깨밥/크림스프
모닝빵딸기쨈샌드위치
마카로니머스타드범벅/무비트피클
포기김치/석박지
1025kcal

[헬스&]
[저염식데이]
현미귀리밥
저염시래기들깨탕
마늘소스닭다리살구이                       (닭:미국산)
참나물유자청무침/무나물
포기김치/석박지
759kcal

[Slunch]
콥샐러드세트(닭:국내산)
닭가슴살샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
씨리얼
요거트D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,08/07/2015,17:30:00,08/07/2015,19:00:00,FALSE,FALSE,08/07/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
제육김치두루치기*두부찜                     (돼지:미국산)
쌀밥
근대국
알감자조림
상추겉절이
포기김치
996kcal

[샐러드도시락]
케이준치킨텐더샐러드(닭:국내산)

[플러스메뉴]
그린샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
