제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,04/17/2017,07:30:00,04/17/2017,08:30:00,FALSE,FALSE,04/17/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
쇠고기두부탕국
쌀밥
오이지무침
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
고구마샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,04/17/2017,11:30:00,04/17/2017,13:00:00,FALSE,FALSE,04/17/2017,11:30,Nine2Six,,,,,,,"
[한식]
돈갈비들기름김치찜
수수밥
들깨미역국
어묵볶음
아삭이고추된장무침
나트륨을줄인포기김치/석박지
1037kcal

[일품]
돈까스카레
미니우동
마카로니콘샐러드
무비트피클
나트륨을줄인포기김치/석박지
1043kcal

[헬스&]
녹차현미밥/들깨미역국
돼지고기더덕구이
참깨소스연두부
통들깨멸치볶음
오이양파초무침
나트륨줄인포기김치
오렌지
854kcal

[Slunch]
햄에그클럽샌드위치
오렌지치킨텐더샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
무순믹스샐러드
알새우칩
파인애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,04/17/2017,17:30:00,04/17/2017,19:00:00,FALSE,FALSE,04/17/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[튀김범벅이SET] 
매콤달콤떡볶이
만두튀김,김말이,고구마튀김모두
참치김밥
꼬치어묵
나트륨을줄인포기김치
1203kcal

[샐러드도시락]
햄에그클럽샌드위치

[플러스메뉴]
무순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,04/18/2017,07:30:00,04/18/2017,08:30:00,FALSE,FALSE,04/18/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골우거지국
쌀밥
해물완자전
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*미니와플/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,04/18/2017,11:30:00,04/18/2017,13:00:00,FALSE,FALSE,04/18/2017,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기만두전골
흑향미밥
궁중떡볶이
두부구이*양념장
브로콜리*쌈다시마&초장
나트륨을줄인포기김치/석박지
997kcal

[일품]
[즉석]닭가슴살찹스테이크
계란볶음밥/유부된장국
코우슬로
야채피클
나트륨을줄인포기김치/석박지
1066kcal

[헬스&]









[Slunch]
BLT샌드위치 
쿠스쿠스닭가슴살샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
파프리카믹스샐러드
잡곡크루통
망고요거트D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,04/18/2017,17:30:00,04/18/2017,19:00:00,FALSE,FALSE,04/18/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
시골식강된장찌개
쌀밥
가자미구이
볼어묵볶음
오이양파무침
나트륨을줄인포기김치
773kcal

[샐러드도시락]
BLT샌드위치 

[플러스메뉴]
파프리카믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,04/19/2017,07:30:00,04/19/2017,08:30:00,FALSE,FALSE,04/19/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
북어채해장국
쌀밥
부들어묵볶음
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,04/19/2017,11:30:00,04/19/2017,13:00:00,FALSE,FALSE,04/19/2017,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기참치김치찌개
쌀밥
햄계란지짐*케찹
알감자조림
조미김구이
나트륨을줄인포기김치/석박지
849kcal

[일품]
김치비빔국수
김가루멸치주먹밥/콩나물국
닭강정
냉면김치
나트륨을줄인포기김치/석박지
1300kcal

[헬스&]
수수함박스테이크
콩나물국
100%현미밥
잡곡크루통샐러드/오리엔탈D
그릴드채소스틱
병아리콩단호박찜(1/2)
무비트피클
852kcal

[Slunch]
햄치즈파니니샌드위치
아보카도쉬림프샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
아이순믹스샐러드
스위트콘*키드니빈
사우전아일랜드D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,04/19/2017,17:30:00,04/19/2017,19:00:00,FALSE,FALSE,04/19/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
치킨까스*양념치킨소스
검정깨밥
팽이버섯된장국
피자토스트
오이피클&할라피뇨
나트륨을줄인포기김치
903kcal

[샐러드도시락]
햄치즈파니니샌드위치

[플러스메뉴]
아이순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,04/20/2017,07:30:00,04/20/2017,08:30:00,FALSE,FALSE,04/20/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
꼬맹이만두국
쌀밥
명엽채무침
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
