제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,09/12/2016,07:30:00,09/12/2016,08:30:00,FALSE,FALSE,09/12/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
두부김치찌개
쌀밥
연근조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]





[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/12/2016,11:30:00,09/12/2016,13:00:00,FALSE,FALSE,09/12/2016,11:30,Nine2Six,,,,,,,"
[한식]
얼큰닭개장*당면
(닭:국내산,소:국내산(육우))
탕
흑향미밥
비엔나컬리플라워볶음
(닭:국내산,돼지:수입산,국내산)
단호박전
아삭이고추된장무침
나트륨을줄인포기김치/석박지
1005kcal

[일품]
스팸김치계란덮밥*김가루
(돼지:국내산)
맑은우동국물
매콤까르보나라
후르츠마카로니샐러드
나트륨을줄인포기김치/석박지
1515kcal

[헬스&]









[Slunch]
참깨불고기샐러드(소:호주산)
오렌지치킨텐더샐러드(닭:국내산)


[플러스메뉴]
현미밥/볶음고추장(소:호주산)
적근대믹스샐러드
콘후레이크
애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/12/2016,17:30:00,09/12/2016,19:00:00,FALSE,FALSE,09/12/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
골뱅이쫄면
후리가께김가루주먹밥
유부된장국
수수부꾸미
단무지무침
나트륨을줄인포기김치
1300kcal


[플러스메뉴]
라디치오믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/13/2016,07:30:00,09/13/2016,08:30:00,FALSE,FALSE,09/13/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
북어채해장국
쌀밥
무말랭이무침
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]





[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/13/2016,11:30:00,09/13/2016,13:00:00,FALSE,FALSE,09/13/2016,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기참치김치찌개
차조밥
야채계란말이
도토리묵야채무침
치커리겉절이
나트륨을줄인포기김치/석박지
1371kcal

[일품]







[헬스&]









[Slunch]
팟타이누들샐러드(닭:국내산)



[플러스메뉴]
현미밥/볶음고추장(소:호주산)
베이비채소믹스샐러드
믹스견과
사우전아일랜드D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/13/2016,17:30:00,09/13/2016,19:00:00,FALSE,FALSE,09/13/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]









",FALSE,2,중간,보통,
아침메뉴,09/14/2016,07:30:00,09/14/2016,08:30:00,FALSE,FALSE,09/14/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]







[일품                       ]





",FALSE,2,중간,보통,
점심메뉴,09/14/2016,11:30:00,09/14/2016,13:00:00,FALSE,FALSE,09/14/2016,11:30,Nine2Six,,,,,,,"
[한식]








[일품]







[헬스&]









[Slunch]




[플러스메뉴]




",FALSE,2,중간,보통,
저녁메뉴,09/14/2016,17:30:00,09/14/2016,19:00:00,FALSE,FALSE,09/14/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]









",FALSE,2,중간,보통,
아침메뉴,09/15/2016,07:30:00,09/15/2016,08:30:00,FALSE,FALSE,09/15/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]







[일품                       ]





",FALSE,2,중간,보통,
점심메뉴,09/15/2016,11:30:00,09/15/2016,13:00:00,FALSE,FALSE,09/15/2016,11:30,Nine2Six,,,,,,,"
[한식]








[일품]







[헬스&]









[Slunch]




[플러스메뉴]




",FALSE,2,중간,보통,
저녁메뉴,09/15/2016,17:30:00,09/15/2016,19:00:00,FALSE,FALSE,09/15/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]









",FALSE,2,중간,보통,
아침메뉴,09/16/2016,07:30:00,09/16/2016,08:30:00,FALSE,FALSE,09/16/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]







[일품                       ]





",FALSE,2,중간,보통,
점심메뉴,09/16/2016,11:30:00,09/16/2016,13:00:00,FALSE,FALSE,09/16/2016,11:30,Nine2Six,,,,,,,"
[한식]








[일품]







[헬스&]









[Slunch]




[플러스메뉴]




",FALSE,2,중간,보통,
저녁메뉴,09/16/2016,17:30:00,09/16/2016,19:00:00,FALSE,FALSE,09/16/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]









",FALSE,2,중간,보통,
