제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,09/21/2015,07:30:00,09/21/2015,08:30:00,FALSE,FALSE,09/21/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
꼬맹이만두국
삼곡밥
무말랭이무침
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*유자레몬D
우유/스크램블에그
매쉬드포테이토

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/21/2015,11:30:00,09/21/2015,13:00:00,FALSE,FALSE,09/21/2015,11:30,Nine2Six,,,,,,,"
[한식]
얼큰육개장*당면
(소:호주산,국내산(육우))
쌀밥
떡고기산적*브로콜리
(돼지:수입산,국내산/닭:국내산)
부들어묵고추장볶음
검정콩조림
나트륨을줄인포기김치/석박지
990kcal

[일품]
스팸마요덮밥
팽이버섯된장국
국물떡볶이*김말이튀김
단무지부추무침
나트륨을줄인포기김치/석박지
1279kcal

[헬스&]
뿌리채소현미영양밥 
* 염을줄인간장양념장
저염무채국
닭가슴살채소칠리볶음(닭:브라질산)
감자샐러드
상추치커리무침
사과
나트륨을줄인포기김치


[Slunch]
귀리사과샐러드세트
레인보우치킨샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
삼색파프리카믹스샐러드
스위트콘*키드니빈
케어플러스키위D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/21/2015,17:30:00,09/21/2015,19:00:00,FALSE,FALSE,09/21/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
오삼불고기*깻잎채
(돼지:칠레산)
쌀밥
뚝배기된장찌개
옛날소시지전*케찹
참나물유자청무침
나트륨을줄인포기김치
1340kcal

[샐러드도시락]
귀리사과샐러드세트

[플러스메뉴]
삼색파프리카믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/22/2015,07:30:00,09/22/2015,08:30:00,FALSE,FALSE,09/22/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
콩가루배추국
삼곡밥
꽁치무조림
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*초코도넛/딸기잼*버터
그린샐러드*유자레몬D
우유/계란후라이
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/22/2015,11:30:00,09/22/2015,13:00:00,FALSE,FALSE,09/22/2015,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기참치김치찌개
차조밥
야채계란말이
도토리묵야채무침
치커리겉절이
나트륨을줄인포기김치/석박지
876kcal

[일품]
꼬치어묵우동
(갈치:중국산)
김밥/추가밥
야채크로켓*케찹
파프리카콘샐러드
나트륨을줄인포기김치/석박지
1255kcal

[헬스&]









[Slunch]
닭가슴살스프링롤세트(닭:국내산)
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
적겨자잎믹스샐러드
씨리얼
애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/22/2015,17:30:00,09/22/2015,19:00:00,FALSE,FALSE,09/22/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[철판]후난식볶음밥*계란후라이
무순장국
레몬탕수육(돼지:국내산)
천사채샐러드
홍시
나트륨을줄인포기김치
1381kcal

[샐러드도시락]
닭가슴살스프링롤세트(닭:국내산)

[플러스메뉴]
적겨자잎믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/23/2015,07:30:00,09/23/2015,08:30:00,FALSE,FALSE,09/23/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
호박고추장찌개
삼곡밥
사각어묵볶음(갈치:수입산)
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니와플/딸기잼*버터
그린샐러드*유자레몬D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/23/2015,11:30:00,09/23/2015,13:00:00,FALSE,FALSE,09/23/2015,11:30,Nine2Six,,,,,,,"
[한식]
매실소스곁들인제육불고기*양배추쌈
(돼지:수입산)
수수밥
얼큰콩나물국
후랑크야채볶음
쑥갓생두부무침
나트륨을줄인포기김치/석박지
947kcal

[일품]
연어구이덮밥
미소시루
미니비빔쫄면* 삶은계란1/2
치자단무지*초생강
나트륨을줄인포기김치/석박지
1029kcal

[헬스&]
수제떡갈비*가을버섯,단호박구이
(돼지:미국산/소:호주산)
수수현미밥
저염호박채맑은국
참치샐러드*아몬드*오렌지D
숙주나물
방울토마토
나트륨을줄인포기김치


[Slunch]
키드니빈프리타타세트
단호박사과샐러드
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
황메밀싹믹스샐러드
잡곡크루통
케어플러스오디두유마요D/오리엔탈D 
",FALSE,2,중간,보통,
저녁메뉴,09/23/2015,17:30:00,09/23/2015,19:00:00,FALSE,FALSE,09/23/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
영양닭죽
(닭:국내산)
쌀밥
삼색만두찜*간장
부추향녹색전
절임고추무침
배추겉절이김치
982kcal

[샐러드도시락]
키드니빈프리타타세트

[플러스메뉴]
황메밀싹믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/24/2015,07:30:00,09/24/2015,08:30:00,FALSE,FALSE,09/24/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골무국*당면사리(소:호주산)
삼곡밥
두부조림
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*부시맥브레드/딸기잼*버터
그린샐러드*유자레몬D
우유/계란후라이
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
