제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,07/10/2017,07:30:00,07/10/2017,08:30:00,FALSE,FALSE,07/10/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
맑은재첩국
쌀밥
미트볼케찹조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
고구마샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,07/10/2017,11:30:00,07/10/2017,13:00:00,FALSE,FALSE,07/10/2017,11:30,Nine2Six,,,,,,,"
[한식]
왕갈비탕*당면
흑향미밥
해파리냉채
부추겉절이
겨자장
나트륨을줄인포기김치/석박지
1262kcal

[일품]
왕돈까스 * 옛날돈까스소스
후리가게밥 / 맑은우동국물
감자샐러드
무비트피클
나트륨을줄인포기김치/석박지
1153kcal

[헬스&]
찰보리현미밥/맑은우동국물
꽈리고추돼지고기찜
별미엔쵸비모듬쌈
건새우마늘쫑볶음
오이콩나물냉채
오렌지
콜라비깍두기
799kcal

[Slunch]
햄에그클럽샌드위치
오렌지치킨레몬샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
아이순믹스샐러드
알새우칩
애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/10/2017,17:30:00,07/10/2017,19:00:00,FALSE,FALSE,07/10/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
양푼부대찌개 * 라면사리
쌀밥
감자조림
깻잎부추전
오이양파무침
나트륨을줄인포기김치
876kcal

[샐러드도시락]
햄에그클럽샌드위치

[플러스메뉴]
아이순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,07/11/2017,07:30:00,07/11/2017,08:30:00,FALSE,FALSE,07/11/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골무국*당면사리
쌀밥
양념깻잎지
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*블루베리와플/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,07/11/2017,11:30:00,07/11/2017,13:00:00,FALSE,FALSE,07/11/2017,11:30,Nine2Six,,,,,,,"
[한식]
7분김치찌개*조미김가루
쌀밥*계란후라이
비엔나소시지볶음*케찹
고추장멸치볶음

나트륨을줄인포기김치/석박지
1091kcal

[일품]
통살치킨까스*양념치킨소스
검정깨밥/크루통스프
마카로니콘샐러드
야채피클
나트륨을줄인포기김치/석박지
1131kcal

[헬스&]









[Slunch]
BLT샌드위치
쇠고기브리또샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
파프리카믹스샐러드
견과류
망고요거트D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/11/2017,17:30:00,07/11/2017,19:00:00,FALSE,FALSE,07/11/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
수제베이컨버거SET
코카콜라
감자튀김*케찹
오이피클&할라피뇨

나트륨을줄인포기김치
1057kcal

[샐러드도시락]
BLT샌드위치

[플러스메뉴]
파프리카믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,07/12/2017,07:30:00,07/12/2017,08:30:00,FALSE,FALSE,07/12/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
계란만두국
쌀밥
알감자조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,07/12/2017,11:30:00,07/12/2017,13:00:00,FALSE,FALSE,07/12/2017,11:30,Nine2Six,,,,,,,"
[한식]
[무한리필] 바베큐립
바베큐립 / 탄산음료
야채볶음밥
자켓포테이토
야채피클
나트륨을줄인포기김치/석박지
896kcal

[일품]







[헬스&]









[Slunch]
햄치즈파니니샌드위치
아보카도쉬림프샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
라디치오믹스샐러드
잡곡크루통
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/12/2017,17:30:00,07/12/2017,19:00:00,FALSE,FALSE,07/12/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
뚝배기불고기
쌀밥
콩나물냉국
무말랭이무침
건파래볶음
나트륨을줄인포기김치
765kcal

[샐러드도시락]
햄치즈파니니샌드위치

[플러스메뉴]
라디치오믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,07/13/2017,07:30:00,07/13/2017,08:30:00,FALSE,FALSE,07/13/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
새알미역국
쌀밥
동그랑땡계란지짐
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
