제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,09/05/2016,07:30:00,09/05/2016,08:30:00,FALSE,FALSE,09/05/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
맑은순두부국*양념장
삼곡밥
무말랭이무침
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
단호박샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/05/2016,11:30:00,09/05/2016,13:00:00,FALSE,FALSE,09/05/2016,11:30,Nine2Six,,,,,,,"
[한식]
한방양지탕*당면사리(소:미국산)
흑향미밥
브로콜리계란말이
파프리카새송이버섯볶음
검은깨명엽채볶음
나트륨을줄인포기김치/석박지
885kcal

[일품]
순살등심돈까스*옛날돈까스S
(돼지:국내산)
검정깨밥/크림스프
반달감자튀김/마카로니콘샐러드
오이피클*할라피뇨
나트륨을줄인포기김치/석박지
1336kcal

[헬스&]
모듬콩현미밥/유부된장국
가자미감자그린빈구이
돌나물호두사과샐러드
흑임자오리엔탈소스
유채고추장나물
메추리알조림/방울토마토
나트륨줄인포기김치
905kcal

[Slunch]
아몬드치킨샌드위치세트(닭:국내산)
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
적근대믹스샐러드
콘후레이크
애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/05/2016,17:30:00,09/05/2016,19:00:00,FALSE,FALSE,09/05/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
뚝배기떡볶이*깻잎채
참치김밥1/2 생선
납작만두
순대찜
단무지
나트륨을줄인포기김치
1252kcal

[샐러드도시락]
아몬드치킨샌드위치세트(닭:국내산)

[플러스메뉴]
적근대믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/06/2016,07:30:00,09/06/2016,08:30:00,FALSE,FALSE,09/06/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
얼큰콩나물국
삼곡밥
마늘쫑햄볶음(돼지:국내산,닭:국내산)
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*미니와플/딸기잼*버터
그린샐러드*요거트D
우유/계란후라이
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/06/2016,11:30:00,09/06/2016,13:00:00,FALSE,FALSE,09/06/2016,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기불고기*당면사리(소:호주산)
기장밥
게맛살야채볶음
녹두빈대떡
참나물라디치오겉절이
나트륨을줄인포기김치/석박지
1041kcal

[일품]
브런치세트
(돼지:국산,닭:국산,돼지:미국산)
소시지구이(돼지:수입산,국산,닭:국산)
스트라이프
통감자버터구이
야채피클,케찹
나트륨을줄인포기김치/석박지
1013kcal

[헬스&]









[Slunch]
칠리브리또샐러드세트(소:호주산)
치킨머쉬룸샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
베이비채소믹스샐러드
믹스견과
사우전아일랜드D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/06/2016,17:30:00,09/06/2016,19:00:00,FALSE,FALSE,09/06/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
투움바파스타
미소시루
고구마또띠아피자
단호박샐러드*라즈베리요거트D
무비트피클
나트륨을줄인포기김치
1176kcal

[샐러드도시락]
칠리브리또샐러드세트(소:호주산)

[플러스메뉴]
베이비채소샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/07/2016,07:30:00,09/07/2016,08:30:00,FALSE,FALSE,09/07/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
삼색수제비국
삼곡밥
진미채양배추무침(오징어:페루산)
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
햄구이(돼지:국내산,닭:국내산)

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/07/2016,11:30:00,09/07/2016,13:00:00,FALSE,FALSE,09/07/2016,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기닭감자조림(닭:국내산)
보리밥
근대된장국
고추장멸치볶음
미역줄기볶음
나트륨을줄인포기김치/석박지
1118kcal

[일품]
에비가츠동
유부된장국
초코브라우니
멕시칸샐러드(돼지:국내산,닭:국내산)
나트륨을줄인포기김치/석박지
1222kcal

[헬스&]
가지버섯영양밥/근대국
아스파라거스쇠고기말이(소:미국산)
배파프리카냉채 
단호박팥찜
다시마씨앗두부무침
아삭이고추된장무침
나트륨을줄인포기김치
882kcal

[Slunch]
베이글치킨레몬샐러드(닭:국내산)
그릭치킨샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
아이순믹스샐러드
잡곡크루통
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/07/2016,17:30:00,09/07/2016,19:00:00,FALSE,FALSE,09/07/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
오징어볶음덮밥*김가루(오징어:국내산)
미역국
미니돈까스*케찹(돼지:국산,닭:국산)
연두부*양념장
오복채무침
나트륨을줄인포기김치
1096kcal

[샐러드도시락]
베이글치킨레몬샐러드(닭:국내산)

[플러스메뉴]
아이순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/08/2016,07:30:00,09/08/2016,08:30:00,FALSE,FALSE,09/08/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
호박고추장찌개
삼곡밥
감자풋고추간장조림
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*요거트D
우유/계란후라이
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
