제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,05/15/2017,07:30:00,05/15/2017,08:30:00,FALSE,FALSE,05/15/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
호박고추장찌개
쌀밥
감자풋고추간장조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
고구마샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,05/15/2017,11:30:00,05/15/2017,13:00:00,FALSE,FALSE,05/15/2017,11:30,Nine2Six,,,,,,,"
[한식]
영양닭개장*당면
흑향미밥
동그랑땡계란지짐
모듬묵[올방개묵,청포묵,도토리묵]
돌나물&초장
나트륨을줄인포기김치/석박지
829kcal

[일품]
떡볶이돈까스
후리가게밥/크림스프
블루베리파이
야채피클
나트륨을줄인포기김치/석박지
1244kcal

[헬스&]
녹차현미밥/근대국
돼지고기더덕구이 참나물무침
참깨소스연두부
통들깨멸치볶음
오이양파초무침
나트륨줄인포기김치
오렌지
914kcal

[Slunch]
햄에그클럽샌드위치
오렌지치킨텐더샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
적겨자잎믹스샐러드
알새우칩
애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,05/15/2017,17:30:00,05/15/2017,19:00:00,FALSE,FALSE,05/15/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[즉석]삼치구이*꽈리고추*와사비장
쌀밥
김치찌개
메추리알곤약조림
미나리무생채
나트륨을줄인포기김치
856kcal

[샐러드도시락]
햄에그클럽샌드위치

[플러스메뉴]
적겨자잎믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,05/16/2017,07:30:00,05/16/2017,08:30:00,FALSE,FALSE,05/16/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
얼큰콩나물국
쌀밥
마늘쫑햄볶음
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*블루베리와플/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,05/16/2017,11:30:00,05/16/2017,13:00:00,FALSE,FALSE,05/16/2017,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기순두부찌개
보리밥
제육야채볶음
한식잡채
콩나물파채무침
나트륨을줄인포기김치/석박지
1172kcal

[일품]
스팸김치계란덮밥*김가루
맑은우동국물
추억의사라다빵
코울슬로
나트륨을줄인포기김치/석박지
1080kcal

[헬스&]









[Slunch]
BLT샌드위치 
쿠스쿠스닭가슴살샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
아이순믹스샐러드
콘후레이크(콘후레이크)
키위D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,05/16/2017,17:30:00,05/16/2017,19:00:00,FALSE,FALSE,05/16/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
치킨까스&양념치킨소스
검정깨밥
팽이버섯두부된장국
마카로니콘샐러드
오이피클&할라피뇨
나트륨을줄인포기김치
947kcal

[샐러드도시락]
BLT샌드위치 

[플러스메뉴]
아이순믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,05/17/2017,07:30:00,05/17/2017,08:30:00,FALSE,FALSE,05/17/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
배추국
쌀밥
통조림꽁치무조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,05/17/2017,11:30:00,05/17/2017,13:00:00,FALSE,FALSE,05/17/2017,11:30,Nine2Six,,,,,,,"
[한식]
유부어묵전골
차조밥
돼지고기메추리알장조림
탕평채
브로콜리&초장
나트륨을줄인포기김치/석박지
1270kcal

[일품]
계란볶음밥&짜장소스
짬뽕국
군만두유린기
단무지*양파*춘장
나트륨을줄인포기김치/석박지
977kcal

[헬스&]
채소듬뿍드라이카레
귀리오곡밥/어묵국
볶은현미닭가슴살구이샐러드
오리엔탈드레싱
콜라비치자절임
쑥갓두부무침/방토
나트륨줄인포기김치
933kcal

[Slunch]
햄치즈파니니샌드위치
아보카도쉬림프샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
컬리플라워(+적채)믹스샐러드
잡곡크루통
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,05/17/2017,17:30:00,05/17/2017,19:00:00,FALSE,FALSE,05/17/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
뚝배기동태매운탕
쌀밥
깻잎부추전
게맛살겨자냉채
통깨건파래볶음
나트륨을줄인포기김치
878kcal

[샐러드도시락]
햄치즈파니니샌드위치

[플러스메뉴]
컬리플라워믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,05/18/2017,07:30:00,05/18/2017,08:30:00,FALSE,FALSE,05/18/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
두부김치찌개
쌀밥
흑임자명엽채무침
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
