제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,09/25/2017,07:30:00,09/25/2017,08:30:00,FALSE,FALSE,09/25/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
호박고추장찌개
쌀밥
동그랑땡전
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*미니크로와상/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
고구마샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/25/2017,11:30:00,09/25/2017,13:00:00,FALSE,FALSE,09/25/2017,11:30,Nine2Six,,,,,,,"
[한식]
속이든든한쇠고기국밥*당면
수수밥
비엔나볶음*케찹
볼어묵깐풍조림
검정콩조림
나트륨을줄인포기김치/석박지
1567kcal

[일품]
베이컨김치볶음밥*계란후라이
맑은우동국물
콘치즈모닝빵
무비트피클
나트륨을줄인포기김치/석박지
1013kcal

[헬스&]
귀리오곡밥/맑은우동국물
더덕돈불고기
파래새우전
콩나물무침
나트륨줄인포기김치
방울토마토
사과
815kcal

[Slunch]
햄치즈파니니샌드위치
베이글치킨레몬샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
방울토마토믹스샐러드
알새우칩
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/25/2017,17:30:00,09/25/2017,19:00:00,FALSE,FALSE,09/25/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
불고기라이스 * 참나물겉절이
팽이버섯된장국
비빔만두
무비트피클

나트륨을줄인포기김치
1171kcal

[샐러드도시락]
햄치즈파니니샌드위치

[플러스메뉴]
라디치오믹스샐러드*알새우칩*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/26/2017,07:30:00,09/26/2017,08:30:00,FALSE,FALSE,09/26/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
된장찌개
쌀밥
쥐어채무침
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*부시맥브레드/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/26/2017,11:30:00,09/26/2017,13:00:00,FALSE,FALSE,09/26/2017,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기참치감자찌개
계란후라이올린쌀밥
모듬묵*양념장
오이양파무침

나트륨을줄인포기김치/석박지
793kcal

[일품]
오븐에구운치킨까스&양념치킨소스
후리가케밥/양송이스프
웨지감자튀김
오이피클&할라피뇨
나트륨을줄인포기김치/석박지
921kcal

[헬스&]









[Slunch]
햄에그클럽샌드위치
아스파라거스닭가슴살샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
아이순믹스샐러드
스위트콘*키드니빈
흑임자D(오리엔탈+흑임자)/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/26/2017,17:30:00,09/26/2017,19:00:00,FALSE,FALSE,09/26/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
소시지오므라이스
미소시루
알감자씨겨자샐러드
오이피클

나트륨을줄인포기김치
1373kcal

[샐러드도시락]
햄에그클럽샌드위치

[플러스메뉴]
아이순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/27/2017,07:30:00,09/27/2017,08:30:00,FALSE,FALSE,09/27/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
나가사키어묵탕
쌀밥
비엔나볶음*케찹
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/27/2017,11:30:00,09/27/2017,13:00:00,FALSE,FALSE,09/27/2017,11:30,Nine2Six,,,,,,,"
[한식]
떡만두국
보리밥
참치김치&데친두부
녹두전
무말랭이무침
나트륨을줄인포기김치/석박지
1084kcal

[일품]
유니짜장면*오이고명
짬뽕국/추가밥
제육땅콩강정
짜사이무침
나트륨을줄인포기김치/석박지
1462kcal

[헬스&]
슈퍼오곡밥/무채된장국
갈치고구마조림
씨앗견과계란말이
포두부피망볶음
오이나물
오렌지
나트륨을줄인포기김치
967kcal

[Slunch]
BLT샌드위치
아보카도콥샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
삼색파프리카믹스샐러드
잡곡크루통
유자레몬D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/27/2017,17:30:00,09/27/2017,19:00:00,FALSE,FALSE,09/27/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
감자수제비
쌀밥
갈비산적조림
도토리묵김치무침

나트륨을줄인포기김치
830kcal

[샐러드도시락]
햄치즈파니니샌드위치

[플러스메뉴]
파프리카믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/28/2017,07:30:00,09/28/2017,08:30:00,FALSE,FALSE,09/28/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골무국
쌀밥
무말랭이무침
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*초코도넛/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
