제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,09/03/2015,07:30:00,09/03/2015,08:30:00,FALSE,FALSE,09/03/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
꼬맹이만두국
삼곡밥
감자고추장조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥                                 /나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니와플/딸기잼*버터
그린샐러드*땅콩버터D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/03/2015,11:30:00,09/03/2015,13:00:00,FALSE,FALSE,09/03/2015,11:30,Nine2Six,,,,,,,"
[한식]
소고기버섯불고기*참나물냉채
(소:호주산)
수수밥
미역국
한식잡채
매실청오이지무침
나트륨을줄인포기김치/석박지
933kcal

[일품]
카레라이스*닭가슴살구이
(닭:국내산)
맑은우동국물
실곤약야채무침
매실청오이지무침
나트륨을줄인포기김치/석박지
999kcal

[헬스&]
둥글레취나물밥*나트륨을줄인양념장
저염미역국
제육피망볶음(돼지:미국산)
흑임자오디두부무침
애호박나물
방울토마토
나트륨을줄인포기김치
748kcal

[Slunch]
뿌리채소샐러드세트
그릭치킨샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
삼색파프리카믹스샐러드
잡곡크루통
케어플러스과일D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/03/2015,17:30:00,09/03/2015,19:00:00,FALSE,FALSE,09/03/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
철판깍두기볶음밥*계란후라이
유부된장국
불고기핫도그(소:호주산)
코울슬로
리치
나트륨을줄인포기김치
1000kcal

[샐러드도시락]
뿌리채소샐러드세트

[플러스메뉴]
삼색파프리카믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/04/2015,07:30:00,09/04/2015,08:30:00,FALSE,FALSE,09/04/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
어묵무국(갈치:수입산)
삼곡밥
마늘쫑양념무침
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥                                      /나트륨을줄인포기김치

[일품                       ]
곡물식빵*모닝빵/딸기잼*버터
그린샐러드*땅콩버터D
우유/계란후라이
단호박샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/04/2015,11:30:00,09/04/2015,13:00:00,FALSE,FALSE,09/04/2015,11:30,Nine2Six,,,,,,,"
[한식]
[새마을식당]7분김치찌개*조미김가루
(돼지:미국산)
기장밥
야채계란말이
감자채파프리카볶음
상추들깨겉절이
나트륨을줄인포기김치/석박지
928kcal

[일품]
순살등심돈까스*옛날돈까스S
(돼지:국내산)
검정깨밥/크림스프
콘치즈부시맥브레드/푸질리샐러드
오이피클*할라페뇨
나트륨을줄인포기김치/석박지
1025kcal

[헬스&]









[Slunch]
쇠고기브리또세트(소:호주산)
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
적무순싹믹스샐러드
씨리얼
애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/04/2015,17:30:00,09/04/2015,19:00:00,FALSE,FALSE,09/04/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
시원한 냉모밀면
마약김밥*겨자소스/쌀밥
야채크로켓*케찹
후르츠요거트샐러드
일식치자단무지*초생강
나트륨을줄인포기김치
1004kcal

[샐러드도시락]
쇠고기브리또세트(소:호주산)

[플러스메뉴]
적무순싹믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/05/2015,07:30:00,09/05/2015,08:30:00,FALSE,FALSE,09/05/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
콩가루배추국
삼곡밥
꽁치양념무조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥                                         /나트륨을줄인포기김치

[일품                       ]
토스트식빵*참깨롤빵/딸기잼*버터
그린샐러드*땅콩버터D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/05/2015,11:30:00,09/05/2015,13:00:00,FALSE,FALSE,09/05/2015,11:30,Nine2Six,,,,,,,"
[한식]
양지탕*당면
(소:호주산)
흑향미밥
동그랑땡데리야끼조림
맛살야채볶음
브로콜리*컬리플라워*초장
나트륨을줄인포기김치/석박지
940kcal

[일품]
치킨마요덮밥
(닭:수입산,국내산)
팽이버섯된장국
[스쿨푸드]길거리표매콤떡볶이
바삭만두튀김
나트륨을줄인포기김치/석박지
1009kcal

[헬스&]
해산물숙회샐러드*케어플러스키위D
녹두현미밥
저염무채국
쇠고기느타리볶음(소:호주산)
참나물무침
바나나
나트륨을줄인포기김치
705kcal

[Slunch]
베리베리치킨샐러드세트(닭:국내산)
레인보우튜나샐러드
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
비타민*적채믹스샐러드
스위트콘*키드니빈
케어플러스키위D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/05/2015,17:30:00,09/05/2015,19:00:00,FALSE,FALSE,09/05/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
제육야채고추장볶음*파무침
(돼지:수입산)
쌀밥
감자수제비국
매생이전
삼색무쌈야채말이*냉채S
열무김치
984kcal

[샐러드도시락]
베리베리치킨샐러드세트(닭:국내산)

[플러스메뉴]
비타민*적채믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/06/2015,07:30:00,09/06/2015,08:30:00,FALSE,FALSE,09/06/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
호박고추장찌개
삼곡밥
해물잡채완자*케찹
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥                                              /나트륨을줄인포기김치

[일품                       ]
곡물식빵*미니크로와상/딸기잼*버터
그린샐러드*땅콩버터D
우유/계란후라이
매쉬드포테이토

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
