제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,04/04/2016,07:30:00,04/04/2016,08:30:00,FALSE,FALSE,04/04/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
얼큰오징어무찌개
잡곡밥
우엉조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*모닝빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,04/04/2016,11:30:00,04/04/2016,13:00:00,FALSE,FALSE,04/04/2016,11:30,Nine2Six,,,,,,,"
[한식]
닭곰탕*소면사리(닭:국내산)
흑향미밥
오징어참나물무침
삼색묵*양념장
새송이미나리무침
나트륨을줄인포기김치/석박지
1042kcal

[일품]
등심돈까스*옛날돈까스소스(돼지:국내산)
검은깨밥/양송이스프
통감자버터구이
야채피클
나트륨을줄인포기김치/석박지
1057kcal

[헬스&]
취나물표고버섯현미밥/저염양념장
콩나물국/주꾸미봄나물무침
단호박병아리콩찜
건새우마늘쫑볶음
계란말이(1/2)
나트륨줄인포기김치
오렌지
838kcal

[Slunch]
아몬드치킨샌드위치세트(닭:국내산)
레인보우튜나샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
무순믹스샐러드
씨리얼
흑임자D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,04/04/2016,17:30:00,04/04/2016,19:00:00,FALSE,FALSE,04/04/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[즉석]일식나스동[일본식가지덮밥]
(돼지:국내산)
무순장국
수제야채튀김
아욱된장무침
일식치자단무지*초생강
나트륨을줄인포기김치
863kcal

[샐러드도시락]
아몬드치킨샌드위치세트(닭:국내산)

[플러스메뉴]
무순믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,04/05/2016,07:30:00,04/05/2016,08:30:00,FALSE,FALSE,04/05/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
맑은순두부*양념장
잡곡밥
무말랭이무침
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니와플/딸기잼*버터
그린샐러드*키위D
우유/계란후라이
단호박샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,04/05/2016,11:30:00,04/05/2016,13:00:00,FALSE,FALSE,04/05/2016,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기심슨탕
쌀밥
숯불동그랑땡전
표고버섯어묵볶음
콩나물무침
나트륨을줄인포기김치/석박지
1087kcal

[일품]
스팸마요덮밥
맑은우동국물
쫄면무침
후르츠마카로니샐러드
나트륨을줄인포기김치/석박지
1319kcal

[헬스&]









[Slunch]
칠리브리또샐러드세트(소:호주산)
머쉬룸치킨샐러드세트(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
적겨자잎믹스샐러드
스위트콘*키드니빈
케어플러스참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,04/05/2016,17:30:00,04/05/2016,19:00:00,FALSE,FALSE,04/05/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
마약김밥*겨자소스
미니우동
매콤떡볶이
모듬튀김(김말이,고구마,순대)
단무지무침
나트륨을줄인포기김치
1106kcal

[샐러드도시락]
칠리브리또샐러드세트(소:호주산)

[플러스메뉴]
적겨자잎믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,04/06/2016,07:30:00,04/06/2016,08:30:00,FALSE,FALSE,04/06/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
돼지고기감자찌개(돼지:미국산)
잡곡밥
견과류콩조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*잡곡모닝빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,04/06/2016,11:30:00,04/06/2016,13:00:00,FALSE,FALSE,04/06/2016,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기참치김치찌개
차조밥
야채계란말이
감자채피망볶음
매실청오이지무침
나트륨을줄인포기김치/석박지
1359kcal

[일품]
베이컨김치볶음밥*계란후라이                          
유부된장국
고구마사라다빵
파프리카콘샐러드
나트륨을줄인포기김치/석박지
1214kcal

[헬스&]
아마씨드발아현미밥/미역국
쇠고기구이영양부추무침(소:미국산)
두릅양배추말이/감식초장
계란말이(1/2)
애호박들깨볶음
나트륨줄인포기김치
방울토마토
959kcal

[Slunch]
모닝빵샌드위치세트
그릭치킨샐러드(닭:국내산)
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
라디치오믹스샐러드
잡곡크루통
파인애플요거트D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,04/06/2016,17:30:00,04/06/2016,19:00:00,FALSE,FALSE,04/06/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
꽁치한마리구이*레몬*와사비장
쌀밥
호박고추장찌개
한식잡채
얼갈이겉절이
나트륨을줄인포기김치
939kcal

[샐러드도시락]
모닝빵샌드위치세트

[플러스메뉴]
라디치오믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,04/07/2016,07:30:00,04/07/2016,08:30:00,FALSE,FALSE,04/07/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
꼬맹이만두국
잡곡밥
명엽채무침
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*키위D
우유/계란후라이
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
