제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,11/16/2015,07:30:00,11/16/2015,08:30:00,FALSE,FALSE,11/16/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
장터국(소:호주산)
삼곡밥
두부구이*양념장
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*참깨롤빵/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,11/16/2015,11:30:00,11/16/2015,13:00:00,FALSE,FALSE,11/16/2015,11:30,Nine2Six,,,,,,,"
[한식]
[철판]삼겹살통마늘고추장구이*깻잎채                   (돼지:칠레산)
차조밥
얼갈이국
오미산적
참나물겉절이
나트륨을줄인포기김치/석박지
1142kcal

[일품]
스팸김치볶음덮밥*계란후라이
팽이장국
달콤고구마맛탕
방울토마토콘샐러드
나트륨을줄인포기김치/석박지
1124kcal

[헬스&]
닭가슴살허브떡갈비(닭:국내산)
율무오곡밥
팽이장국
씨앗멸치볶음
참나물무침
사과
나트륨을줄인포기김치
780kcal

[Slunch]
불고기샐러드세트(소:호주산)
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
적근대믹스샐러드
씨리얼
오렌지D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,11/16/2015,17:30:00,11/16/2015,19:00:00,FALSE,FALSE,11/16/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
바질토마토스파게티*마늘빵
후리가케볶음밥
고르곤졸라피자*꿀
적채무비트피클
스프라이트캔
나트륨을줄인포기김치
1184kcal

[샐러드도시락]
불고기샐러드세트(소:호주산)

[플러스메뉴]
적근대믹스샐러드*씨리얼                                   오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,11/17/2015,07:30:00,11/17/2015,08:30:00,FALSE,FALSE,11/17/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
호박고추장찌개
삼곡밥
볼어묵간장조림(갈치:수입산)
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*미니크로와상/딸기잼*버터
그린샐러드*요거트D
우유/계란후라이
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,11/17/2015,11:30:00,11/17/2015,13:00:00,FALSE,FALSE,11/17/2015,11:30,Nine2Six,,,,,,,"
[한식]
평양식왕만두국
흑향미밥
궁중고기경단조림                              (돼지:수입산,국내산/소:호주산)
동부묵삼색회*양념장
오징어젓무말랭이무침
나트륨을줄인포기김치/석박지
957kcal

[일품]
돈코츠미소라멘                               (돼지:미국산)
김밥/일식치자단무지*초생강
감자고로케*케찹
귤
나트륨을줄인포기김치/석박지
1024kcal

[헬스&]









[Slunch]
칠리크랩샌드위치세트
레인보우치킨샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
레디쉬비타민믹스샐러드
견과류
사우전D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,11/17/2015,17:30:00,11/17/2015,19:00:00,FALSE,FALSE,11/17/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
수제함박오므라이스*더블S                                           (돼지:국내산)
맑은우동국물
줄무늬감자튀김*케찹
마카로니샐러드
오이피클*할라페뇨
나트륨을줄인포기김치
1346kcal

[샐러드도시락]
칠리크랩샌드위치세트

[플러스메뉴]
레디쉬비타민믹스샐러드*견과류                      오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,11/18/2015,07:30:00,11/18/2015,08:30:00,FALSE,FALSE,11/18/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
얼큰콩나물국
삼곡밥
비엔나케찹조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*초코도넛/딸기잼*버터
그린샐러드*요거트D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,11/18/2015,11:30:00,11/18/2015,13:00:00,FALSE,FALSE,11/18/2015,11:30,Nine2Six,,,,,,,"
[한식]
[뚝배기]짜글짜글버섯불고기                                      (소:호주산)
기장밥
달래된장찌개
골뱅이야채무침
모듬쌈채소*쌈장
나트륨을줄인포기김치/석박지
1079kcal

[일품]
순살등심돈까스*카레라이스                                      (돼지:국내산)
꼬치어묵우동
골뱅이야채무침
바나나*방울토마토
나트륨을줄인포기김치/석박지
1295kcal

[헬스&]
삼치카레구이
씨앗오곡밥
호박채맑은국
황금송이브로콜리볶음
무쌈말이
배
나트륨을줄인포기김치
811kcal

[Slunch]
구운닭가슴살&모듬채소세트(닭:브라질산)
단호박사과샐러드
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
삼색파프리카믹스샐러드
스위트콘*키드니빈
케어플러스흑임자두유마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,11/18/2015,17:30:00,11/18/2015,19:00:00,FALSE,FALSE,11/18/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[뚝배기]매콤닭볶음탕*단호박치즈사리                    (닭:국내산)
쌀밥
수제비국
한식잡채
건파래볶음
알타리김치
1245kcal

[샐러드도시락]
구운닭가슴살&모듬채소세트

[플러스메뉴]
삼색파프리카믹스샐러드*씨리얼                      오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,11/19/2015,07:30:00,11/19/2015,08:30:00,FALSE,FALSE,11/19/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
쇠고기두부탕국(소:호주산)
삼곡밥
양념깻잎무침
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*모닝빵/딸기잼*버터
그린샐러드*요거트D
우유/계란후라이
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
