제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,11/02/2015,07:30:00,11/02/2015,08:30:00,FALSE,FALSE,11/02/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
삼색수제비국
삼곡밥
양념깻잎무침
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*유자레몬D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,11/02/2015,11:30:00,11/02/2015,13:00:00,FALSE,FALSE,11/02/2015,11:30,Nine2Six,,,,,,,"
[한식]
불고기참나물냉채
(소:호주산)
기장밥
콩비지찌개
탕평채
건파래볶음
나트륨을줄인포기김치/석박지
975kcal

[일품]
참치김치볶음밥*계란후라이
팽이장국
오징어링튀김*타르타르S
바나나*방울토마토
나트륨을줄인포기김치/석박지
1171kcal

[헬스&]
고구마오곡밥
팽이장국
발사믹소스닭안심스테이크(닭:국내산)
브로콜리참깨소스무침
세가지콩토마토샐러드
배
나트륨을줄인포기김치
847kcal

[Slunch]
콥샐러드세트
단호박사과샐러드
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
무순믹스샐러드
씨리얼
케어플러스키위D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,11/02/2015,17:30:00,11/02/2015,19:00:00,FALSE,FALSE,11/02/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[즉석]일식나스동[일본식가지덮밥]
(돼지:국내산)
무순장국
수제야채튀김
실곤약야채무침
일식치자단무지*초생강
나트륨을줄인포기김치
965kcal

[샐러드도시락]
콥샐러드세트

[플러스메뉴]
무순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,11/03/2015,07:30:00,11/03/2015,08:30:00,FALSE,FALSE,11/03/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
쇠고기두부탕국(소:호주산)
삼곡밥
쥐어채흑임자무침(갈치:국내산)
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*초코도넛/딸기잼*버터
그린샐러드*유자레몬D
우유/계란후라이
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,11/03/2015,11:30:00,11/03/2015,13:00:00,FALSE,FALSE,11/03/2015,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기어묵매운탕*수제유부주머니
(갈치:수입산)
쌀밥
섭산적*돌나물(돼지:수입산,국내산)
한식잡채
들깨무나물
나트륨을줄인포기김치/석박지
1098kcal

[일품]
어부밥[언양식불고기덮밥]
(돼지:국내산)
맑은우동국물
칠리김말이고구마튀김강정
파프리카콘샐러드
나트륨을줄인포기김치/석박지
1210kcal

[헬스&]









[Slunch]
키드니빈프리타타세트
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
적근대믹스샐러드
견과류
포도D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,11/03/2015,17:30:00,11/03/2015,19:00:00,FALSE,FALSE,11/03/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[철판]오삼불고기*깻잎채
(돼지:칠레산)
쌀밥
된장찌개
도토리묵야채무침
무쌈야채말이*땅콩S
나트륨을줄인포기김치
1038kcal

[샐러드도시락]
키드니빈프리타타세트

[플러스메뉴]
적근대믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,11/04/2015,07:30:00,11/04/2015,08:30:00,FALSE,FALSE,11/04/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
제육김치찌개(돼지:미국산)
삼곡밥
아몬드멸치볶음
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니와플/딸기잼*버터
그린샐러드*유자레몬D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,11/04/2015,11:30:00,11/04/2015,13:00:00,FALSE,FALSE,11/04/2015,11:30,Nine2Six,,,,,,,"
[한식]
설렁탕*소면사리
(소:호주산)
흑향미밥
데친두부*볶음김치
볼어묵메추리알조림(갈치:수입산)
매실청마늘쫑무침
나트륨을줄인포기김치/석박지
1117kcal

[일품]
치킨마요덮밥
(닭:수입산,국내산)
유부된장국
국물떡볶이*계란1/2
귤
나트륨을줄인포기김치/석박지
1339kcal

[헬스&]
적두오곡밥
호박채맑은국
오징어우불고기(소:호주산)
팽이버섯오이말이
콩가루부추찜
귤
나트륨을줄인포기김치
787kcal

[Slunch]
크렌베리치킨샐러드세트(닭:국내산)
레인보우튜나샐러드
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
콜라비믹스샐러드
스위트콘*키드니빈
두유렌치D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,11/04/2015,17:30:00,11/04/2015,19:00:00,FALSE,FALSE,11/04/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[슈퍼푸드]렌틸콩강황카레라이스
미소시루
제육간장풍강정(돼지:국내산)
천사채샐러드
홍시
나트륨을줄인포기김치
1047kcal

[샐러드도시락]
크렌베리치킨샐러드세트

[플러스메뉴]
콜라비믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,11/05/2015,07:30:00,11/05/2015,08:30:00,FALSE,FALSE,11/05/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골무국*당면사리(소:호주산)
삼곡밥
무말랭이무침
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*참깨롤빵/딸기잼*버터
그린샐러드*유자레몬D
우유/계란후라이
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
