제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,02/13/2017,07:30:00,02/13/2017,08:30:00,FALSE,FALSE,02/13/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
호박고추장찌개
쌀밥
감자풋고추간장조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
고구마샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,02/13/2017,11:30:00,02/13/2017,13:00:00,FALSE,FALSE,02/13/2017,11:30,Nine2Six,,,,,,,"
[한식]
유부어묵전골
흑향미밥
동그랑땡계란지짐
도토리묵야채무침
매콤콩나물무침
나트륨을줄인포기김치/석박지
917kcal

[일품]
왕돈까스*옛날돈까스소스
후리가게밥/크림스프
블루베리파이
야채피클
나트륨을줄인포기김치/석박지
1111kcal

[헬스&]
단호박오곡영양밥
연근돈사태찜
매생이계란말이
유채겉절이
통들깨멸치볶음
나트륨줄인포기김치
토마토
864kcal

[Slunch]
햄에그클럽샌드위치
베이글치킨레몬샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
적겨자잎믹스샐러드
알새우칩
애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,02/13/2017,17:30:00,02/13/2017,19:00:00,FALSE,FALSE,02/13/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
홍합오징어떡볶이
어묵국
스팸말이김밥
고구마맛탕
단무지
나트륨을줄인포기김치
1091kcal

[샐러드도시락]
햄에그클럽샌드위치

[플러스메뉴]
적겨자잎믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,02/14/2017,07:30:00,02/14/2017,08:30:00,FALSE,FALSE,02/14/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
얼큰콩나물국
쌀밥
마늘쫑햄볶음
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*미니와플/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,02/14/2017,11:30:00,02/14/2017,13:00:00,FALSE,FALSE,02/14/2017,11:30,Nine2Six,,,,,,,"
[한식]
떡만두국
쌀밥
네모산적데리야끼구이
감자채피망볶음
브로콜리*초장
나트륨을줄인포기김치/석박지
910kcal

[일품]
짬짜면
계란볶음밥
깐풍육
단무지*양파*춘장
나트륨을줄인포기김치/석박지
1171kcal

[헬스&]









[Slunch]
BLT샌드위치
아보카도콥샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
황메밀싹믹스샐러드
콘후레이크
참깨소스D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,02/14/2017,17:30:00,02/14/2017,19:00:00,FALSE,FALSE,02/14/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
치킨까스*양념치킨S*생선까스*타르S
팽이버섯된장국
사과잼샌드위치
단호박범벅
오이피클*할라피뇨
나트륨을줄인포기김치
965kcal

[샐러드도시락]
BLT샌드위치

[플러스메뉴]
황메밀싹믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,02/15/2017,07:30:00,02/15/2017,08:30:00,FALSE,FALSE,02/15/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
배추국
쌀밥
통조림꽁치무조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,02/15/2017,11:30:00,02/15/2017,13:00:00,FALSE,FALSE,02/15/2017,11:30,Nine2Six,,,,,,,"
[한식]
바지락순두부찌개
보리밥
돈육야채볶음
통깨콩조림
오이양파무침
나트륨을줄인포기김치/석박지
973kcal

[일품]
양념반후라이드반치킨
김가루주먹밥
맑은우동국물
무비트피클 
나트륨을줄인포기김치/석박지
1799kcal

[헬스&]
검정병아리콩오곡밥
새송이버섯황태구이
단호박계란조림
봄동숙채
오이도라지무침
콜라비깍두기
토마토
845kcal

[Slunch]
햄치즈파니니샌드위치
쿠스쿠스닭가슴살샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
컬리플라워믹스샐러드
잡곡크루통
사우전D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,02/15/2017,17:30:00,02/15/2017,19:00:00,FALSE,FALSE,02/15/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
어묵우동
유부초밥*크래미샐러드
야채튀김
치자단무지

나트륨을줄인포기김치
1017kcal

[샐러드도시락]
햄치즈파니니샌드위치

[플러스메뉴]
컬리플라워믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,02/16/2017,07:30:00,02/16/2017,08:30:00,FALSE,FALSE,02/16/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
두부김치찌개
쌀밥
흑임자명엽채무침
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,02/16/2017,11:30:00,02/16/2017,13:00:00,FALSE,FALSE,02/16/2017,11:30,Nine2Six,,,,,,,"
[한식]
전주콩나물국밥
기장밥
메추리알돼지고기장조림
두부조림
조미김구이
배추겉절이김치/석박지
935kcal

[일품]
[할머니국수]
기장밥
불맛돼지불고기
냉면무김치
배추겉절이김치/석박지
1498kcal

[헬스&]









[Slunch]
햄에그클럽샌드위치
아보카도쉬림프샐러드
MINI과일팩

[플러스메뉴]
꽁보리밥/볶음고추장
강된장찌개
무생채,김가루,열무김치

",FALSE,2,중간,보통,
저녁메뉴,02/16/2017,17:30:00,02/16/2017,19:00:00,FALSE,FALSE,02/16/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
베이컨김치볶음밥
미역국
잡채말이어묵튀김*허니소스
알감자그린빈샐러드
오복채무침
나트륨을줄인포기김치
1038kcal

[샐러드도시락]
햄에그클럽샌드위치

[플러스메뉴]
황메밀싹믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,02/17/2017,07:30:00,02/17/2017,08:30:00,FALSE,FALSE,02/17/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
쇠고기두부탕국
쌀밥
견과류멸치볶음
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*부시맥브레드/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,02/17/2017,11:30:00,02/17/2017,13:00:00,FALSE,FALSE,02/17/2017,11:30,Nine2Six,,,,,,,"
[한식]
닭감자고추장조림*떡사리
쌀밥
아욱된장국
비엔나소시지볶음
미나리무생채
나트륨을줄인포기김치/석박지
1068kcal

[일품]
왕새우튀김오므라이스*토마토소스
두부된장국
스파게티샐러드
야채피클
나트륨을줄인포기김치/석박지
1180kcal

[헬스&]
모듬쌈밥 
매실불고기참나물냉채
두부계란지짐
숙주나물
씨앗멸치볶음
나트륨줄인포기김치
사과
887kcal

[Slunch]
BLT샌드위치
참깨불고기샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
베이비채소믹스샐러드
스위트콘*키드니빈
유자레몬D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,02/17/2017,17:30:00,02/17/2017,19:00:00,FALSE,FALSE,02/17/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
뚝배기순대국
쌀밥
야채계란찜
볼어묵볶음
채소스틱*쌈장
나트륨을줄인포기김치
974kcal

[샐러드도시락]
BLT샌드위치

[플러스메뉴]
베이비채소믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
