제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,07/13/2015,07:30:00,07/13/2015,08:30:00,FALSE,FALSE,07/13/2015,07:30,Nine2Six,,,,,,,"
[한식]
삼색수제비국
삼곡밥
볼어묵야채볶음(갈치:수입산)
포기김치
866kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품]
토스트식빵*참깨롤빵/딸기잼*버터
그린샐러드*유자레몬D
우유
스크램블에그
메쉬드포테이토

[플러스메뉴]
누룽지/김구이
",FALSE,2,중간,보통,
점심메뉴,07/13/2015,11:30:00,07/13/2015,13:00:00,FALSE,FALSE,07/13/2015,11:30,Nine2Six,,,,,,,"
[한식]
[초복]한방반계탕
(닭:국내산)
영양닭죽(닭:국내산)
해물파전*오미산적
모듬야채스틱*쌈장
포기김치/석박지
수박
1003kcal

[일품]
[초복]모듬까스정식*더블'S
(치킨까스-닭:국내산,인도네시아산,
싱가포르산/돈까스-돼지:국내산)
후리가케볶음밥/그린스프
모닝빵블루베리쨈샌드위치
생오이피클*할라페뇨
포기김치/석박지
수박

[헬스&]








[Slunch]
닭가슴살감자보트세트(닭:국내산)
닭가슴살샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
씨리얼
키위D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/13/2015,17:30:00,07/13/2015,19:00:00,FALSE,FALSE,07/13/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
철판김치볶음밥*계란후라이
맑은우동국물
불고기핫도그
(소:호주산)
코울슬로
단무지
포기김치
1000kcal

[샐러드도시락]
큐브참치샐러드

[플러스메뉴]
그린샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,07/14/2015,07:30:00,07/14/2015,08:30:00,FALSE,FALSE,07/14/2015,07:30,Nine2Six,,,,,,,"
[한식]
사골우거지국(소:호주산,뉴질랜드산)
삼곡밥
검은깨명엽채볶음
포기김치
871kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품]
곡물식빵*부시맥브레드/딸기잼*버터
그린샐러드*유자레몬D
우유
계란후라이
햄구이

[플러스메뉴]
누룽지/계란후라이
",FALSE,2,중간,보통,
점심메뉴,07/14/2015,11:30:00,07/14/2015,13:00:00,FALSE,FALSE,07/14/2015,11:30,Nine2Six,,,,,,,"
[한식]
팽이육개장
(소:호주산,국내산(육우))
수수밥
[백종원표]계란말이
가자파프리카볶음
새콤치커리사과무침
포기김치/석박지
982kcal

[일품]
왕새우오므라이스
유부된장국
야채고로케*케찹
마제드왕
포기김치/석박지
1017kcal

[헬스&]








[Slunch]
불고기야채또띠아세트(소:호주산)
케이준치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
견과류
포도D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/14/2015,17:30:00,07/14/2015,19:00:00,FALSE,FALSE,07/14/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
뚝배기차돌된장찌개
(소:미국산)
보리밥
섭산적구이
(돼지:수입산,국내산)
모듬숙회*초장
탕평채
열무김치
993kcal

[샐러드도시락]
단호박샐러드

[플러스메뉴]
그린샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,07/15/2015,07:30:00,07/15/2015,08:30:00,FALSE,FALSE,07/15/2015,07:30,Nine2Six,,,,,,,"
[한식]
참치김치찌개
삼곡밥
메추리알햄조림
포기김치
860kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품]
토스트식빵*미니와플/딸기잼*버터
그린샐러드*유자레몬D
우유
스크램블에그
감자튀김

[플러스메뉴]
누룽지/김구이
",FALSE,2,중간,보통,
점심메뉴,07/15/2015,11:30:00,07/15/2015,13:00:00,FALSE,FALSE,07/15/2015,11:30,Nine2Six,,,,,,,"
[한식]
숯불제육간장불고기*파무침
(돼지:수입산)
잡곡밥
된장찌개
맛살브로콜리볶음
매실청오이지
포기김치/석박지
990kcal

[일품]
토마토바질스파게티
스프라이트
고르곤졸라피자*꿀
적채무비트피클
포기김치/석박지
1023kcal

[헬스&]
[네이쳐데이]
청포묵미나리비빔밥
된장찌개
표고버섯탕수
병아리콩호박볶음/매실청오이지무침
포기김치/석박지
758kcal

[Slunch]
칠리크랩샌드위치세트
큐브참치샐러드
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
씨리얼
망고D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,07/15/2015,17:30:00,07/15/2015,19:00:00,FALSE,FALSE,07/15/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
스팸마요덮밥
미소된장국
생선까스*스위트칠리S
과일요거트샐러드
오복채무침
포기김치
1014kcal

[샐러드도시락]
케이준치킨텐더샐러드(닭:국내산)

[플러스메뉴]
그린샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,07/16/2015,07:30:00,07/16/2015,08:30:00,FALSE,FALSE,07/16/2015,07:30,Nine2Six,,,,,,,"
[한식]
들깨순두부탕
삼곡밥
진미채양배추무침
포기김치
822kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품]
곡물식빵*모닝빵/딸기잼*버터
그린샐러드*유자레몬D
우유
계란후라이
씨리얼

[플러스메뉴]
누룽지/계란후라이
",FALSE,2,중간,보통,
