제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,01/02/2016,07:30:00,01/02/2016,08:30:00,FALSE,FALSE,01/02/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
맑은순두부찌개*양념장
쌀밥
무말랭이무침
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*블루베리파이/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
단호박샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,01/02/2016,11:30:00,01/02/2016,13:00:00,FALSE,FALSE,01/02/2016,11:30,Nine2Six,,,,,,,"
[한식]
사골떡국
쌀밥
두부조림
게맛살굴소스볶음

브로콜리*오이*초장
나트륨을줄인포기김치/석박지
891kcal

[일품]







[헬스&]









[Slunch]




[플러스메뉴]
현미밥/볶음고추장
파프리카믹스샐러드
알새우칩
라즈베리요거트D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,01/02/2016,17:30:00,01/02/2016,19:00:00,FALSE,FALSE,01/02/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
뚝배기날치알밥
미니우동
타코야끼
두부구이*방울토마토샐러드
오이피클
나트륨을줄인포기김치
1283kcal

[샐러드도시락]
오렌지치킨텐더샐러드

[플러스메뉴]
파프리카믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,01/03/2016,07:30:00,01/03/2016,08:30:00,FALSE,FALSE,01/03/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
돼지고기감자찌개
쌀밥
검은콩조림
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*모닝빵/딸기잼*버터
그린샐러드*키위D
우유/계란후라이
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,01/03/2016,11:30:00,01/03/2016,13:00:00,FALSE,FALSE,01/03/2016,11:30,Nine2Six,,,,,,,"
[한식]
차돌박이순두부찌개

기장밥
고기완자조랑떡조림

도토리묵야채무침
미나리무생채
나트륨을줄인포기김치/석박지
854kcal

[일품]
완탕면
계란볶음밥 
매콤깐풍기
짜사이무침
나트륨을줄인포기김치/석박지
1490kcal

[헬스&]









[Slunch]
에그베이컨샌드위치
아보카도콥샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
레디쉬믹스샐러드
크루통
발사믹D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,01/03/2016,17:30:00,01/03/2016,19:00:00,FALSE,FALSE,01/03/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
떡볶이돈까스
검정깨밥/크림스프
사과잼샌드위치
감자튀김*케찹
야채피클
나트륨을줄인포기김치
1587kcal

[샐러드도시락]
아보카도콥샐러드

[플러스메뉴]
레디쉬믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,01/04/2016,07:30:00,01/04/2016,08:30:00,FALSE,FALSE,01/04/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
쇠고기무국
쌀밥
연근조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,01/04/2016,11:30:00,01/04/2016,13:00:00,FALSE,FALSE,01/04/2016,11:30,Nine2Six,,,,,,,"
[한식]
얼큰소고기
흑향미밥
햄감자조림
고추장떡*감자전
건파래볶음
나트륨을줄인포기김치/석박지
1132kcal

[일품]
허브통살치킨까스*양념치킨소스

후리가게밥/브로콜리크림스프
부시맥브레드*버터
무비트피클
나트륨을줄인포기김치/석박지
1142kcal

[헬스&]
굴무밥/양념간장
들기름손두부구이
열무된장무침
연근비트초절이
단호박병아리콩찜
메추리알조림/사과
나트륨줄인포기김치
857kcal

[Slunch]
그릴드치킨샌드위치
베이글치킨레몬샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
아이순믹스샐러드
믹스견과
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,01/04/2016,17:30:00,01/04/2016,19:00:00,FALSE,FALSE,01/04/2016,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
참치김치볶음덮밥
유부된장국
새우까스*타르소스
감자샐러드
오복채무침
나트륨을줄인포기김치
1085kcal

[샐러드도시락]
베이글치킨레몬샐러드

[플러스메뉴]
아이순믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,01/05/2016,07:30:00,01/05/2016,08:30:00,FALSE,FALSE,01/05/2016,07:30,Nine2Six,,,,,,,"
[한식                     ]
아욱된장국
쌀밥
미트볼케찹조림
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*초코도넛/딸기잼*버터
그린샐러드*키위D
우유/계란후라이
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
