제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,09/14/2015,07:30:00,09/14/2015,08:30:00,FALSE,FALSE,09/14/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
감자수제비
삼곡밥
쥐어채흑임자볶음
(갈치:국내산)
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*케어플러스키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/14/2015,11:30:00,09/14/2015,13:00:00,FALSE,FALSE,09/14/2015,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기사골부대찌개
(소:호주산)
기장밥
해물떡편완자*부추적양파무침
야채계란찜
숙주미나리참깨나물
나트륨을줄인포기김치/석박지
998kcal

[일품]
[스쿨푸드]어부밥[언양식불고기덮밥]
(돼지:국내산)
팽이장국
짜장떡볶이
실곤약야채무침
나트륨을줄인포기김치/석박지
1002kcal

[헬스&]
두부소보로밥
저염팽이장국
고추잡채(돼지:미국산)
지중해식샐러드*발사믹D
오이겨자무침
파인애플
나트륨을줄인포기김치
784kcal

[Slunch]
모듬콩그릭샐러드세트
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
근대믹스샐러드
잡곡크루통
케어플러스흑임자두유마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/14/2015,17:30:00,09/14/2015,19:00:00,FALSE,FALSE,09/14/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[철판]치즈닭갈비*고구마사리
(닭:브라질산)
쌀밥
얼갈이된장국
파프리카잡채
브로콜리*컬리플라워*초고추장
나트륨을줄인포기김치
1135kcal

[샐러드도시락]
모듬콩그릭샐러드세트

[플러스메뉴]
근대믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/15/2015,07:30:00,09/15/2015,08:30:00,FALSE,FALSE,09/15/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
김치콩나물국
삼곡밥
검정콩조림
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
곡물식빵*미니크로와상/딸기잼*버터
그린샐러드*케어플러스키위D
우유/계란후라이
단호박샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/15/2015,11:30:00,09/15/2015,13:00:00,FALSE,FALSE,09/15/2015,11:30,Nine2Six,,,,,,,"
[한식]
뚝배기버섯불고기*당면사리
(소:호주산)
쌀밥
들깨미역국
어묵채고추장볶음(갈치:수입산)
삼색무쌈야채말이*냉채S
나트륨을줄인포기김치/석박지
1036kcal

[일품]
칠리토마토파스타*마늘빵
후리가케볶음밥/스프라이트
고르곤졸라피자*꿀
야채피클
나트륨을줄인포기김치/석박지
1056kcal

[헬스&]









[Slunch]
구운닭가슴살&모듬채소세트(닭:국내산)
단호박사과샐러드
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
라디치오믹스샐러드
씨리얼
블루베리D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/15/2015,17:30:00,09/15/2015,19:00:00,FALSE,FALSE,09/15/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
치킨마요덮밥
(닭:수입산,국내산)
무순된장국
오징어링튀김*칠리S
후르츠요거트샐러드
오복채무침
나트륨을줄인포기김치
1373kcal

[샐러드도시락]
구운닭가슴살&모듬채소세트(닭:국내산)

[플러스메뉴]
라디치오믹스샐러드*견과류*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/16/2015,07:30:00,09/16/2015,08:30:00,FALSE,FALSE,09/16/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
쇠고기두부탕국(소:호주산)
삼곡밥
마늘쫑양념무침
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵참깨롤빵/딸기잼*버터
그린샐러드*케어플러스키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,09/16/2015,11:30:00,09/16/2015,13:00:00,FALSE,FALSE,09/16/2015,11:30,Nine2Six,,,,,,,"
[한식]
제육야채고추장볶음*파무침
(돼지:수입산)
보리밥
호박된장찌개
두부구이*양념장
모듬쌈채소*쌈장
나트륨을줄인포기김치/석박지
1003kcal

[일품]
왕새우오므라이스*더블S
맑은우동국물
달콤고구마맛탕
코울슬로
나트륨을줄인포기김치/석박지
1357kcal

[헬스&]
삼치양념구이
기장현미밥
저염호박채맑은국
콜라비율무샐러드*흑임자D
브로콜리스크램블에그
오렌지
나트륨을줄인포기김치
763kcal

[Slunch]
참치월남쌈세트
오렌지치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
콜라비믹스샐러드
스위트콘*키드니빈
케어플러스파인애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,09/16/2015,17:30:00,09/16/2015,19:00:00,FALSE,FALSE,09/16/2015,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
매운어묵가락국수
(갈치:수입산)
마약김밥*겨자소스/쌀밥
제육강정(돼지:국내산)
파전
천도복숭아
나트륨을줄인포기김치
1693kcal

[샐러드도시락]
참치월남쌈세트

[플러스메뉴]
콜라비믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,09/17/2015,07:30:00,09/17/2015,08:30:00,FALSE,FALSE,09/17/2015,07:30,Nine2Six,,,,,,,"
[한식                     ]
아욱된장국
삼곡밥
미트볼케찹조림
(돼지:수입산,국산/닭:국내산)
계란후라이
나트륨을줄인포기김치

[즉석]
즉석해장라면/삼곡밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*케어플러스키위D
우유/계란후라이
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
