제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,08/28/2017,07:30:00,08/28/2017,08:30:00,FALSE,FALSE,08/28/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
콩비지찌개
쌀밥
비엔나소시지*케찹
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/쌀밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*모닝빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
단호박샐러드

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,08/28/2017,11:30:00,08/28/2017,13:00:00,FALSE,FALSE,08/28/2017,11:30,Nine2Six,,,,,,,"
[한식]
떡만두국
보리밥
참치김치&데친두부
녹두전
매실청오이지무침
나트륨을줄인포기김치/석박지
1117kcal

[일품]
모듬까스정식
돈까스,치킨까스,생선까스&타르소스
검정깨밥 / 그린스프
마카로니콘샐러드
오이피클&할라피뇨
나트륨을줄인포기김치/석박지
1804kcal

[헬스&]
발사믹소스연어구이
무채된장국
병아리콩오곡밥
무화과샐러드
호두시금치나물
양배추사과무침
나트륨 줄인 포기김치
636kcal

[Slunch]
햄에그클럽샌드위치
베이글치킨레몬샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
라디치오믹스샐러드
새우칩
애플D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,08/28/2017,17:30:00,08/28/2017,19:00:00,FALSE,FALSE,08/28/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
흑미한방닭죽
나박김치
섭산적&부추겉절이
아삭이고추된장무침

나트륨을줄인포기김치
914kcal

[샐러드도시락]
햄에그클럽샌드위치

[플러스메뉴]
라디치오믹스샐러드*새우칩*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,08/29/2017,07:30:00,08/29/2017,08:30:00,FALSE,FALSE,08/29/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
쇠고기두부탕국
쌀밥
멸치고추장볶음
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/쌀밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*블루베리와플/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
씨리얼

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,08/29/2017,11:30:00,08/29/2017,13:00:00,FALSE,FALSE,08/29/2017,11:30,Nine2Six,,,,,,,"
[한식]
부대찌개&우동사리
쌀밥
동그랑땡전
부들어묵야채볶음
콩나물무침
나트륨을줄인포기김치/석박지
1031kcal

[일품]
타워함박스테이크&모듬야채볶음
팽이버섯된장국/후리가케밥
웨지감자*케찹
야채피클
나트륨을줄인포기김치/석박지
956kcal

[헬스&]









[Slunch]
BLT샌드위치
아스파라거스닭가슴살샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
컬리플라워(+적채)믹스샐러드
콘후레이크(초코첵스)
케어플러스키위D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,08/29/2017,17:30:00,08/29/2017,19:00:00,FALSE,FALSE,08/29/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
니꾸네끼우동
캘리포니아롤
감자크로켓*케찹
치자단무지&락교

나트륨을줄인포기김치
1117kcal

[샐러드도시락]
BLT샌드위치

[플러스메뉴]
컬리플라워믹스샐러드*씨리얼*오리엔탈
",FALSE,2,중간,보통,
아침메뉴,08/30/2017,07:30:00,08/30/2017,08:30:00,FALSE,FALSE,08/30/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
얼갈이된장국
쌀밥
꽁치김치조림
김구이
나트륨을줄인포기김치

[즉석]
즉석해장라면/쌀밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*곡물식빵/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
햄구이

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
점심메뉴,08/30/2017,11:30:00,08/30/2017,13:00:00,FALSE,FALSE,08/30/2017,11:30,Nine2Six,,,,,,,"
[한식]
[철판]삼겹살김치두루치기
차조밥
미역국
두부구이*양념장
건파래볶음
나트륨을줄인포기김치/석박지
1424kcal

[일품]
일본카레&강황밥&난
맑은우동국물
타코야끼
산고추지
나트륨을줄인포기김치/석박지
1991kcal

[헬스&]
대추오곡보혈밥
맑은우동국물
쇠고기두부적
팽이버섯겨자냉채
밤메추리알조림
나트륨줄인 포기김치
아이스홍시
904kcal

[Slunch]
햄치즈파니니샌드위치
아보카도콥샐러드
MINI과일팩

[플러스메뉴]
현미밥/볶음고추장
황메밀싹믹스샐러드
잡곡크루통
참깨마요D/오리엔탈D
",FALSE,2,중간,보통,
저녁메뉴,08/30/2017,17:30:00,08/30/2017,19:00:00,FALSE,FALSE,08/30/2017,17:30,Nine2Six,,,,,,,"
[한식 or 일품]
[냄비]돼지고기고추장짜글이찌개
쌀밥
꽈리고추멸치볶음
한식잡채
도시락김
나트륨을줄인포기김치
827kcal

[샐러드도시락]
햄치즈파니니샌드위치

[플러스메뉴]
황메밀싹믹스샐러드*씨리얼*오리엔탈D
",FALSE,2,중간,보통,
아침메뉴,08/31/2017,07:30:00,08/31/2017,08:30:00,FALSE,FALSE,08/31/2017,07:30,Nine2Six,,,,,,,"
[한식                     ]
사골우거지국
쌀밥
볼어묵풋고추조림
연두부*양념장
나트륨을줄인포기김치

[즉석]
즉석해장라면/쌀밥
/나트륨을줄인포기김치

[일품                       ]
토스트식빵*미니크로와상/딸기잼*버터
그린샐러드*키위D
우유/스크램블에그
감자튀김

[플러스메뉴]
누룽지
",FALSE,2,중간,보통,
